text,sentiment,polarity,subjectivity,Preprocess
She-wolf # GameofThrones # AryaStark # HouseStark # gameofthronesfanart # gotfanart # GOT # gots8 # Aryapic.twitter.com/RzLAgfJBiP,Neu,0.0,0.0,she wolf gameofthrones aryastark housestark gameofthronesfanart gotfanart got gots8 aryapic twitter com rzlagfjbip
# gameofthrones # got # gots8 # arya # aryastark # maisiewilliams # winterfell # calligraphy @ Maisie_Williamspic.twitter.com/yHjT3zj698,Neu,0.0,0.0,gameofthrones got gots8 arya aryastark maisiewilliams winterfell calligraphy maisie_williamspic twitter com yhjt3zj698
Game of Thrones episode The Long Night tops the Season 8 premiere with 17.8 million views across all HBO platforms. # GameofThrones # GoT # GoTS8 # AryaStark # NightKing # TheLongNight # BattleofWinterfell # Appocalypsehttp://www.appocalypse.co/entertainment/game-of-thrones-season-8-episode-3-the-long-night-ratings-viewers/ …,Neg,-0.225,0.4,game of throne episode the long night top the season 8 premiere with 17 8 million view across all hbo platform gameofthrones got gots8 aryastark nightking thelongnight battleofwinterfell appocalypsehttp www appocalypse co entertainment game of throne season 8 episode 3 the long night rating viewer
Camajanes nada,Neu,0.0,0.0,camajanes nada
Camajanes cuando tu jefe te pregunte si puedes quedarte hasta tarde: Not today,Neu,0.0,0.0,camajanes cuando tu jefe te pregunte si puedes quedarte hasta tarde not today
# GameOfThrones # GoTS8 # GOTGR # GOT # Littlefinger # AryaStark # Cersei # DaenerysTargaryen # JonSnow # Melisandrepic.twitter.com/5T5WRR6zsG,Neu,0.0,0.0,gameofthrones gots8 gotgr got littlefinger aryastark cersei daenerystargaryen jonsnow melisandrepic twitter com 5t5wrr6zsg
Esse povo falando que não entende como a # AryaStark chegou no # NightKing ... Assistem a série ou só assistiram esse episódio hein?! Pq # pelamor... # GOT # GameofThrones # GOTS8,Neu,0.0,0.0,esse povo falando que não entende como aryastark chegou no nightking assistem série ou só assistiram esse episódio hein pq pelamor got gameofthrones gots8
# GameofThrones # GOT # GOTS8 # SansaStark # BranStark # AryaStark # TheonGreyjoy # AegonTargaryen # DaenerysTargaryen # JaimeLannister # CerseiLannister # TyrionLannister # SandorClegane # SamwellTarly # Brienne # JorahMormont # Melisandre # Varys # Missandei # GreyWorm # DavosSeaworth # EuronGreyjoy,Neu,0.0,0.0,gameofthrones got gots8 sansastark branstark aryastark theongreyjoy aegontargaryen daenerystargaryen jaimelannister cerseilannister tyrionlannister sandorclegane samwelltarly brienne jorahmormont melisandre varys missandei greyworm davosseaworth eurongreyjoy
what's gonna happen to the Azor Ahai prophecy now?! i cant predict it but at least 19:31 in this vid came true! http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrion # thenightking # Cersei # aryastark # branstark # crypts # arya,Pos,0.06875,0.525,what gonna happen to the azor ahai prophecy now cant predict it but at least 19 31 in this vid came true http bit ly 2g3nkhp gameofthrones gots8 got forthethrone daenerys jonsnow sansa theon tyrion thenightking cersei aryastark branstark crypt arya
Who will kill Cersei in your opinion? # NotToday # GameOfThrones # Arya # AryaStark # Cersei # CerseiLannister # Daenerys # DaenerysTargaryen # Got # GOTS8E3 # gots8,Neu,0.0,0.0,who will kill cersei in your opinion nottoday gameofthrones arya aryastark cersei cerseilannister daenerys daenerystargaryen got gots8e3 gots8
Who... A Girl said what she said # AryaStark # TeamAryaStark # GameofThrones # GOT # GOTS8 # FortheThrone https://www.instagram.com/p/Bw4I2uNhfju/?utm_source=ig_twitter_share&igshid=pgfylsqiaoz8 …,Neu,0.0,0.0,who girl said what she said aryastark teamaryastark gameofthrones got gots8 forthethrone http www instagram com bw4i2unhfju utm_source ig_twitter_share igshid pgfylsqiaoz8
Whoever.... A girl said what she said # AryaStark # TeamAryaStark # GameofThrones # GOT # GOTS8 # FortheThrone https://www.instagram.com/p/Bw4IjnJBpmN/?utm_source=ig_twitter_share&igshid=1cdr0yhkdtvzf …,Neu,0.0,0.0,whoever girl said what she said aryastark teamaryastark gameofthrones got gots8 forthethrone http www instagram com bw4ijnjbpmn utm_source ig_twitter_share igshid 1cdr0yhkdtvzf
# GameofThrones # GoTS8 # GOT # DemThrones # ThronesYall # AryaStark # NotToday # NightKing # BranStark # BattleOfWinterfellhttps://twitter.com/peoplescrtic/status/1122691423239688192 …,Neu,0.0,0.0,gameofthrones gots8 got demthrones thronesyall aryastark nottoday nightking branstark battleofwinterfellhttps twitter com peoplescrtic status 1122691423239688192
Season 8 Ep 3 was fucking brutal and beautiful at the same time well done!! @ GameOfThrones # GameOfThrones # GameOfThronesUK # GameofThronesSeason8 # GOT # GoT8 # GoTS8 # GOTS08E03 # Arya # AryaStark # AryaForTheWin # NightKing # JohnSnow # Brianna # JamieLannister,Neg,-0.00833333333333334,0.7083333333333334,season 8 ep 3 wa fucking brutal and beautiful at the same time well done gameofthrones gameofthrones gameofthronesuk gameofthronesseason8 got got8 gots8 gots08e03 arya aryastark aryaforthewin nightking johnsnow brianna jamielannister
Sekiz sezondur # WinterIsComing deyip üçüncü bölümde bitireceklerini hiç düşünmemiştim. Kalan üç bölümde # CerseiLannister ile uğraşacaklarını da anlamış olduk. # NightKing 'ten beter eder diye düşünüyorum. # gameofthrones # GoTS8 # GOT # NotToday # JonSnow # Khaleesi # AryaStark # series,Neu,0.0,0.0,sekiz sezondur winteriscoming deyip üçüncü bölümde bitireceklerini hiç düşünmemiştim kalan üç bölümde cerseilannister ile uğraşacaklarını da anlamış olduk nightking ten beter eder diye düşünüyorum gameofthrones gots8 got nottoday jonsnow khaleesi aryastark series
always impressive to see the technical terms* used... # GameofThrones # GOT # GoTS8 # GOT8 # ForTheThrone # BattleOfWinterfell # AryaStark # NightKing # NotToday *nope,Pos,0.5,0.55,always impressive to see the technical term used gameofthrones got gots8 got8 forthethrone battleofwinterfell aryastark nightking nottoday nope
Non voglio spoilerare nulla ma oggi buongiorno solo ad Arya Stark che è una fottuta badass # nottoday # NotToday # nottoday arya # Arya # AryaStark # GameOfThrones # gameofthrones # GameofThronesseason8episode3 # Got # GoTS8 # GOTS8E3 # ForTheThronepic.twitter.com/ix8TQq4xwH,Neg,-0.2,0.6,non voglio spoilerare nulla ma oggi buongiorno solo ad arya stark che è una fottuta badass nottoday nottoday nottoday arya arya aryastark gameofthrones gameofthrones gameofthronesseason8episode3 got gots8 gots8e3 forthethronepic twitter com ix8tqq4xwh
Still not over last night's # GameOfThrones,Neu,0.0,0.06666666666666667,still not over last night gameofthrones
Ponto! # GameofThrones # AryaStark # NotToday # GOT # GOTs8 # Aryahttps://twitter.com/sinceromath/status/1123085829646237697 …,Neu,0.0,0.0,ponto gameofthrones aryastark nottoday got gots8 aryahttps twitter com sinceromath status 1123085829646237697
Weekend of the # Starks # TonyStark # AryaStark # BranStark # Ghost # GameofThrones # GoTS8 # GoT # AvengersEndgame # Endgame # Avengers The most I've ever done in a single weekend in my life!pic.twitter.com/dy5TNfIj0m,Pos,0.2142857142857143,0.35714285714285715,weekend of the starks tonystark aryastark branstark ghost gameofthrones gots8 got avengersendgame endgame avenger the most ve ever done in single weekend in my life pic twitter com dy5tnfij0m
Me before last night's episode. Didn't know what was in store # GameOfThrones # GOT # AryaStark # gots8 # Aryahttps://twitter.com/ActuallyPJ/status/1122643040823177217 …,Neu,0.0,0.06666666666666667,me before last night episode didn know what wa in store gameofthrones got aryastark gots8 aryahttps twitter com actuallypj status 1122643040823177217
# NotToday # AryaStark # GameOfThrones # ForTheThrone # gots8 # GOTS8E3 # GOT https://twitter.com/JamesHibberd/status/1122699022005702657 …,Neu,0.0,0.0,nottoday aryastark gameofthrones forthethrone gots8 gots8e3 got http twitter com jameshibberd status 1122699022005702657
Lmao # GameofThrones # GOT # GoTS8 # GOTS8E3 # BattleOfWinterfell # NotToday # BranStark # AryaStark # GOT pic.twitter.com/gOA77p817D,Pos,0.6,1.0,lmao gameofthrones got gots8 gots8e3 battleofwinterfell nottoday branstark aryastark got pic twitter com goa77p817d
『 # ゲームオブスローンズ』最終章第3話であなたが見落としたかもしれない12のこと # GameOfThrones # GOT # GOTS8 # NotToday # AryaStark # NightKing # Melisandre # TheonGreyjoy # JorahMormont # TheHound # LyannaMormont # BericDondarrionpic.twitter.com/B3KjjSv9Oi,Neu,0.0,0.0,ゲームオブスローンズ 最終章第3話であなたが見落としたかもしれない12のこと gameofthrones got gots8 nottoday aryastark nightking melisandre theongreyjoy jorahmormont thehound lyannamormont bericdondarrionpic twitter com b3kjjsv9oi
The greatest scene in TV history... FACT!! # GameOfThrones # AryaStark # Arya # NotToday # TheLongNight # NightKing # GOT # GoTS8 # Winterfell # Winterfellbattlepic.twitter.com/JFBvbfQwdM,Pos,1.0,1.0,the greatest scene in tv history fact gameofthrones aryastark arya nottoday thelongnight nightking got gots8 winterfell winterfellbattlepic twitter com jfbvbfqwdm
Slay queen,Neu,0.0,0.0,slay queen
"En @ SeriemaniaTV: Not today. La desesperanza se corta con el grito de fe de # AryaStark"" Crítica del histórico episodio The Long Night # GameofThrones # GOT # GOTS8 https://seriemania.tv/criticas/el-infierno-tan-temido-game-of-thrones-y-la-noche-mas-larga-2355/ …""",Neg,-0.05,0.4,en seriemaniatv not today la desesperanza se corta con el grito de fe de aryastark crítica del histórico episodio the long night gameofthrones got gots8 http seriemania tv criticas el infierno tan temido game of throne la noche ma larga 2355
Me watching my girl Arya doing what she does best last night. # GoT # GoTS8 # AryaStark # GameofThrones # NightKing # TheLongNight # BranStark # TheonGreyjoypic.twitter.com/3hHewvf1oq,Pos,0.5,0.18333333333333332,me watching my girl arya doing what she doe best last night got gots8 aryastark gameofthrones nightking thelongnight branstark theongreyjoypic twitter com 3hhewvf1oq
# GameOfThrones # BattleOfWinterfell # got # GoTS8 # AryaStark # ARYA # agirlhasnoname # ValarMorghulis pic.twitter.com/5froGHA1BWpic.twitter.com/eTlK44722S,Neu,0.0,0.0,gameofthrones battleofwinterfell got gots8 aryastark arya agirlhasnoname valarmorghulis pic twitter com 5frogha1bwpic twitter com etlk44722s
"Se a Arya não for a The Queen""",Neu,0.0,0.0,se arya não for the queen
# GameofThrones # GoTS8 # BattleOfWinterfell # GOT # AryaStark # aegontargaryen # Daenerys # BranStark # SansaStark # Greyworm # JamieLannister # DemThroneshttps://twitter.com/desireepulmones/status/1122803285654671362 …,Neu,0.0,0.0,gameofthrones gots8 battleofwinterfell got aryastark aegontargaryen daenerys branstark sansastark greyworm jamielannister demthroneshttps twitter com desireepulmones status 1122803285654671362
# GameofThrones # GoTS8 # BattleOfWinterfell # GOT # AryaStark # aegontargaryen # Daenerys # BranStark # SansaStark # Greyworm # JamieLannister # demthroneshttps://twitter.com/She_DreadzMe/status/1122716313569329153 …,Neu,0.0,0.0,gameofthrones gots8 battleofwinterfell got aryastark aegontargaryen daenerys branstark sansastark greyworm jamielannister demthroneshttps twitter com she_dreadzme status 1122716313569329153
# AryaStark is a fucking Boss # GOT # GoT # GoTS8 # GameofThrones,Neg,-0.6,0.8,aryastark is fucking bos got got gots8 gameofthrones
# NotToday # GameofThrones # GoT # GoTS8 # AryaStark # Arya # TheNightKing # TheNorthRemembers I'm in complete Awe What an episode,Pos,0.1,0.4,nottoday gameofthrones got gots8 aryastark arya thenightking thenorthremembers m in complete awe what an episode
Getting ready to rewatch # BattleOfWinterfell again today... # GoT # GoTS8 # GameofThrones # NotToday # AryaStark # NightKing # Melisandrepic.twitter.com/VK3phLBkrV,Pos,0.2,0.5,getting ready to rewatch battleofwinterfell again today got gots8 gameofthrones nottoday aryastark nightking melisandrepic twitter com vk3phlbkrv
Buoanotte solo ad Arya Stark # NotToday # GameofThrones # GoT # GoTS8 # AryaStark # Arya # TheNightKing # TheNorthRememberspic.twitter.com/OtJvilD7pU,Neg,-0.2,0.6,buoanotte solo ad arya stark nottoday gameofthrones got gots8 aryastark arya thenightking thenorthrememberspic twitter com otjvild7pu
# AryaStark sul Trono SUBITO # GameOfThrones # GoT # GoTS8 # ForTheThrone # IlTronoDiSpade,Neu,0.0,0.0,aryastark sul trono subito gameofthrones got gots8 forthethrone iltronodispade
LA ESCENA # NotToday # AryaStark # NightKing # GameOfThrones # JuegoDeTronos # VivePoniente # GoT # GOTS8 # juegodetronos8x03 # BattleForWinterfell # TheLongNight # ForTheThrone # PorElTronopic.twitter.com/PW1fsPdFZl,Neu,0.0,0.0,la escena nottoday aryastark nightking gameofthrones juegodetronos viveponiente got gots8 juegodetronos8x03 battleforwinterfell thelongnight forthethrone poreltronopic twitter com pw1fspdfzl
It's okay babe,Pos,0.5,0.5,it okay babe
Arya! # GoT # AryaStark # GameofThrones # GoTS8 pic.twitter.com/i2snehzsPI,Neu,0.0,0.0,arya got aryastark gameofthrones gots8 pic twitter com i2snehzspi
Well done Arya: stick ‘m with the pointy end # GOTS8 # gameofthrones # arya # stark # aryastark # got,Neg,-0.2,0.6,well done arya stick with the pointy end gots8 gameofthrones arya stark aryastark got
# NotToday # gameofthrones # GoTS8 # GoT # Arya # AryaStark,Neu,0.0,0.0,nottoday gameofthrones gots8 got arya aryastark
ARYA STARK IS OLIVIA BENSON OF WESTEROS # gameofthrones # AryaStark # GoT # gots8 # oliviabenson # LawAndOrderSVU # SVU @ Mariska @ Maisie_Williams,Neg,-0.2,0.6,arya stark is olivia benson of westeros gameofthrones aryastark got gots8 oliviabenson lawandordersvu svu mariska maisie_williams
Maisie Williams # AryaStark # Got # GameofThrones # GoTS8 pic.twitter.com/GBgw0vPNUK,Neu,0.0,0.0,maisie williams aryastark got gameofthrones gots8 pic twitter com gbgw0vpnuk
Well I am not a fan of character # AryaStark too efficient too smart without any logical explanation. # BattleOfWinterfell # GameofThrones # GoT # GameofThronesSeason8 # GoTS8 # NightKing # JonSnow # TVSeriespic.twitter.com/6OyeXpKqxc,Pos,0.23214285714285715,0.44642857142857145,well am not fan of character aryastark too efficient too smart without any logical explanation battleofwinterfell gameofthrones got gameofthronesseason8 gots8 nightking jonsnow tvseriespic twitter com 6oyexpkqxc
I loved that # AryaStark and # TheHound ended up finding each other. Like they do. He went after her because she's the only person he really cares about. # GameOfThrones # GOT # GoTS8 # GOTS8E3,Pos,0.19374999999999998,0.59375,i loved that aryastark and thehound ended up finding each other like they do he went after her because she the only person he really care about gameofthrones got gots8 gots8e3
NOT TODAY # AryaStark # GameofThrones # juegodetronos # GOT # GOTS8E3 # GOTS8 pic.twitter.com/NBo37WIxmL,Neu,0.0,0.0,not today aryastark gameofthrones juegodetronos got gots8e3 gots8 pic twitter com nbo37wixml
if you watched the third episode of the GoT -> season 8,Neu,0.0,0.0,if you watched the third episode of the got season 8
¿Qué le decimos a la muerte? HOY NO # NotToday GRANDE # AryaStark # GOT # GoTS8 # juegodetronos8x03 # juegodetronos # GameOfThrones,Neu,0.0,0.0,qué le decimos la muerte hoy no nottoday grande aryastark got gots8 juegodetronos8x03 juegodetronos gameofthrones
Arya Minimalist https://www.redbubble.com/people/m-paiva/works/38649891-arya-minimalist?asc=t … via @ redbubble # NotToday # aryastark # Arya # aryaforthethrone # BattleOfWinterfell # GameOfThrones # GOT # GoTS8 # S08E03 # TheLongNight # TheDeadMustDie,Neu,0.0,0.0,arya minimalist http www redbubble com people paiva work 38649891 arya minimalist asc via redbubble nottoday aryastark arya aryaforthethrone battleofwinterfell gameofthrones got gots8 s08e03 thelongnight thedeadmustdie
AHHHHHH!!!!! YES BITCH!!!! # NotToday # TheLongNight # AryaStark # BattleOfWinterfell # GameofThrones # GOT # ForTheThrone # GoTS8 # ThronesYall # DemThronespic.twitter.com/IqH1DhttAe,Neu,0.0,0.0,ahhhhhh yes bitch nottoday thelongnight aryastark battleofwinterfell gameofthrones got forthethrone gots8 thronesyall demthronespic twitter com iqh1dhttae
¿Qué le decimos a la muerte? HOY NO # NotToday Bravo # AryaStark,Neu,0.0,0.0,qué le decimos la muerte hoy no nottoday bravo aryastark
# AryaStark # Arya # NotToday # GameOfThrones # GoT # GoTS8,Neu,0.0,0.0,aryastark arya nottoday gameofthrones got gots8
Arya checking off the Night King on her Kill List: # AryaStark # Arya @ Maisie_Williams # GameOfThrones # BattleOfWinterfell # Got # GoTS8 # GOTS8E3 # NotTodaypic.twitter.com/T5ZpIpaCYW,Neu,0.0,0.0,arya checking off the night king on her kill list aryastark arya maisie_williams gameofthrones battleofwinterfell got gots8 gots8e3 nottodaypic twitter com t5zpipacyw
# nottoday # BattleOfWinterfell # GameofThrones # GoTS8 # GOT # AryaStark # historywasmadpic.twitter.com/hKqf36x3Al,Neu,0.0,0.0,nottoday battleofwinterfell gameofthrones gots8 got aryastark historywasmadpic twitter com hkqf36x3al
example like Lara Coft in Tomb Raider ..... # AryaStark is just a bad ass character ..... My Opinion - # GOT # Stark # Daneris # JonSnow # Sansa # SansaStark # Gendry ... 2/2 .... @ GameOfThrones # GameofThrones # GOTS8,Neg,-0.44999999999999996,0.6333333333333333,example like lara coft in tomb raider aryastark is just bad as character my opinion got stark daneris jonsnow sansa sansastark gendry 2 2 gameofthrones gameofthrones gots8
