username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,30-04-2019 13:01,3,3,# GameOfThrones # GoTS8 # GOTGR # GOT # Littlefinger # AryaStark # Cersei # DaenerysTargaryen # JonSnow # Melisandrepic.twitter.com/5T5WRR6zsG,,,# # # # # # # # # #,1.12327E+18,https://twitter.com/GenikoKraktiko/status/1123271237017448453
,30-04-2019 12:27,0,0,Esse povo falando que não entende como a # AryaStark chegou no # NightKing ... Assistem a série ou só assistiram esse episódio hein?! Pq # pelamor... # GOT # GameofThrones # GOTS8,,,# # # # # #,1.12326E+18,https://twitter.com/LigiasniL/status/1123262608738607112
,30-04-2019 09:57,2,1,# GameofThrones # GOT # GOTS8 # SansaStark # BranStark # AryaStark # TheonGreyjoy # AegonTargaryen # DaenerysTargaryen # JaimeLannister # CerseiLannister # TyrionLannister # SandorClegane # SamwellTarly # Brienne # JorahMormont # Melisandre # Varys # Missandei # GreyWorm # DavosSeaworth # EuronGreyjoy,,,# # # # # # # # # # # # # # # # # # # # # #,1.12322E+18,https://twitter.com/TETE_GGG/status/1123224914226491393
,30-04-2019 08:55,0,0,what's gonna happen to the Azor Ahai prophecy now?! i cant predict it but at least 19:31 in this vid came true! http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrion # thenightking # Cersei # aryastark # branstark # crypts # arya,,,# # # # # # # # # # # # # # #,1.12321E+18,https://twitter.com/emmasditto/status/1123209158168403969
,30-04-2019 07:08,1,0,Who will kill Cersei in your opinion? # NotToday # GameOfThrones # Arya # AryaStark # Cersei # CerseiLannister # Daenerys # DaenerysTargaryen # Got # GOTS8E3 # gots8,,,# # # # # # # # # # #,1.12318E+18,https://twitter.com/DracarysInferno/status/1123182206896287744
,30-04-2019 06:58,0,0,Who... A Girl said what she said # AryaStark # TeamAryaStark # GameofThrones # GOT # GOTS8 # FortheThrone https://www.instagram.com/p/Bw4I2uNhfju/?utm_source=ig_twitter_share&igshid=pgfylsqiaoz8 …,,,# # # # # #,1.12318E+18,https://twitter.com/logicpromodc/status/1123179709703942146
,30-04-2019 06:55,0,0,Whoever.... A girl said what she said # AryaStark # TeamAryaStark # GameofThrones # GOT # GOTS8 # FortheThrone https://www.instagram.com/p/Bw4IjnJBpmN/?utm_source=ig_twitter_share&igshid=1cdr0yhkdtvzf …,,,# # # # # #,1.12318E+18,https://twitter.com/logicpromodc/status/1123179068239650817
,30-04-2019 05:48,0,1,# GameofThrones # GoTS8 # GOT # DemThrones # ThronesYall # AryaStark # NotToday # NightKing # BranStark # BattleOfWinterfellhttps://twitter.com/peoplescrtic/status/1122691423239688192 …,,,# # # # # # # # # #,1.12316E+18,https://twitter.com/Rmiddle7/status/1123162321768071170
,30-04-2019 05:36,0,1,Season 8 Ep 3 was fucking brutal and beautiful at the same time well done!! @ GameOfThrones # GameOfThrones # GameOfThronesUK # GameofThronesSeason8 # GOT # GoT8 # GoTS8 # GOTS08E03 # Arya # AryaStark # AryaForTheWin # NightKing # JohnSnow # Brianna # JamieLannister,,@,# # # # # # # # # # # # # #,1.12316E+18,https://twitter.com/DannyGravesXXX/status/1123159062319910912
,30-04-2019 05:13,0,0,Sekiz sezondur # WinterIsComing deyip üçüncü bölümde bitireceklerini hiç düşünmemiştim. Kalan üç bölümde # CerseiLannister ile uğraşacaklarını da anlamış olduk. # NightKing 'ten beter eder diye düşünüyorum. # gameofthrones # GoTS8 # GOT # NotToday # JonSnow # Khaleesi # AryaStark # series,,,# # # # # # # # # # #,1.12315E+18,https://twitter.com/bay_ferhat/status/1123153273635123200
,30-04-2019 05:10,0,0,always impressive to see the technical terms* used... # GameofThrones # GOT # GoTS8 # GOT8 # ForTheThrone # BattleOfWinterfell # AryaStark # NightKing # NotToday *nope,,,,,
,30-04-2019 04:19,6,25,Non voglio spoilerare nulla ma oggi buongiorno solo ad Arya Stark che è una fottuta badass # nottoday # NotToday # nottoday arya # Arya # AryaStark # GameOfThrones # gameofthrones # GameofThronesseason8episode3 # Got # GoTS8 # GOTS8E3 # ForTheThronepic.twitter.com/ix8TQq4xwH,,,# # # # # # # # # # # #,1.12314E+18,https://twitter.com/DracarysInferno/status/1123139814700851200
,30-04-2019 03:06,0,1,Still not over last night's # GameOfThrones,,,,,
,30-04-2019 02:38,0,1,Ponto! # GameofThrones # AryaStark # NotToday # GOT # GOTs8 # Aryahttps://twitter.com/sinceromath/status/1123085829646237697 …,,,# # # # # #,1.12311E+18,https://twitter.com/MonalisaBoop/status/1123114362149986304
,30-04-2019 01:13,0,0,Weekend of the # Starks # TonyStark # AryaStark # BranStark # Ghost # GameofThrones # GoTS8 # GoT # AvengersEndgame # Endgame # Avengers The most I've ever done in a single weekend in my life!pic.twitter.com/dy5TNfIj0m,,,# # # # # # # # # # #,1.12309E+18,https://twitter.com/CrazieCs/status/1123092899569127424
,29-04-2019 23:02,0,0,Me before last night's episode. Didn't know what was in store # GameOfThrones # GOT # AryaStark # gots8 # Aryahttps://twitter.com/ActuallyPJ/status/1122643040823177217 …,,,# # # # #,1.12306E+18,https://twitter.com/ActuallyPJ/status/1123060038996615169
,29-04-2019 23:01,0,0,# NotToday # AryaStark # GameOfThrones # ForTheThrone # gots8 # GOTS8E3 # GOT https://twitter.com/JamesHibberd/status/1122699022005702657 …,,,# # # # # # #,1.12306E+18,https://twitter.com/BerniWpg/status/1123059891806060544
,29-04-2019 21:51,0,2,Lmao # GameofThrones # GOT # GoTS8 # GOTS8E3 # BattleOfWinterfell # NotToday # BranStark # AryaStark # GOT pic.twitter.com/gOA77p817D,,,# # # # # # # # #,1.12304E+18,https://twitter.com/RobN88/status/1123042233220042752
,29-04-2019 21:28,6,31,『 # ゲームオブスローンズ』最終章第3話であなたが見落としたかもしれない12のこと # GameOfThrones # GOT # GOTS8 # NotToday # AryaStark # NightKing # Melisandre # TheonGreyjoy # JorahMormont # TheHound # LyannaMormont # BericDondarrionpic.twitter.com/B3KjjSv9Oi,,,# # # # # # # # # # # # #,1.12304E+18,https://twitter.com/GOL9000/status/1123036252461096962
,29-04-2019 20:50,2,7,The greatest scene in TV history... FACT!! # GameOfThrones # AryaStark # Arya # NotToday # TheLongNight # NightKing # GOT # GoTS8 # Winterfell # Winterfellbattlepic.twitter.com/JFBvbfQwdM,,,# # # # # # # # # #,1.12303E+18,https://twitter.com/thefultonizer/status/1123026891622035456
,29-04-2019 20:23,0,1,Slay queen,,,,,
,29-04-2019 20:17,2,31,En @ SeriemaniaTV: Not today. La desesperanza se corta con el grito de fe de # AryaStark" Crítica del histórico episodio The Long Night # GameofThrones # GOT # GOTS8 https://seriemania.tv/criticas/el-infierno-tan-temido-game-of-thrones-y-la-noche-mas-larga-2355/ …",,@,# # # #,1.12302E+18,https://twitter.com/manzottipablo/status/1123018507766071297
,29-04-2019 19:54,0,1,Me watching my girl Arya doing what she does best last night. # GoT # GoTS8 # AryaStark # GameofThrones # NightKing # TheLongNight # BranStark # TheonGreyjoypic.twitter.com/3hHewvf1oq,,,# # # # # # # #,1.12301E+18,https://twitter.com/CobyPrigg/status/1123012773586161664
,29-04-2019 19:49,0,1,# GameOfThrones # BattleOfWinterfell # got # GoTS8 # AryaStark # ARYA # agirlhasnoname # ValarMorghulis pic.twitter.com/5froGHA1BWpic.twitter.com/eTlK44722S,,,# # # # # # # #,1.12301E+18,https://twitter.com/TheMarcoWall/status/1123011449943621632
,29-04-2019 19:38,0,0,Se a Arya não for a The Queen",,,,,
,29-04-2019 18:36,1,2,# GameofThrones # GoTS8 # BattleOfWinterfell # GOT # AryaStark # aegontargaryen # Daenerys # BranStark # SansaStark # Greyworm # JamieLannister # DemThroneshttps://twitter.com/desireepulmones/status/1122803285654671362 …,,,# # # # # # # # # # # #,1.12299E+18,https://twitter.com/battlezone51/status/1122993081085640704
,29-04-2019 18:33,0,2,# GameofThrones # GoTS8 # BattleOfWinterfell # GOT # AryaStark # aegontargaryen # Daenerys # BranStark # SansaStark # Greyworm # JamieLannister # demthroneshttps://twitter.com/She_DreadzMe/status/1122716313569329153 …,,,# # # # # # # # # # # #,1.12299E+18,https://twitter.com/battlezone51/status/1122992426275106816
,29-04-2019 18:25,0,1,# AryaStark is a fucking Boss # GOT # GoT # GoTS8 # GameofThrones,,,# # # # #,1.12299E+18,https://twitter.com/PBMidd86/status/1122990267760619520
,29-04-2019 17:55,0,0,# NotToday # GameofThrones # GoT # GoTS8 # AryaStark # Arya # TheNightKing # TheNorthRemembers I'm in complete Awe What an episode,,,# # # # # # # #,1.12298E+18,https://twitter.com/ConnieMaseko/status/1122982690599395329
,29-04-2019 17:44,0,3,Getting ready to rewatch # BattleOfWinterfell again today... # GoT # GoTS8 # GameofThrones # NotToday # AryaStark # NightKing # Melisandrepic.twitter.com/VK3phLBkrV,,,# # # # # # # #,1.12298E+18,https://twitter.com/atlantian22/status/1122979900271599616
,29-04-2019 17:40,2,15,Buoanotte solo ad Arya Stark # NotToday # GameofThrones # GoT # GoTS8 # AryaStark # Arya # TheNightKing # TheNorthRememberspic.twitter.com/OtJvilD7pU,,,# # # # # # # #,1.12298E+18,https://twitter.com/heyJude_8/status/1122978969626775557
,29-04-2019 17:38,0,4,# AryaStark sul Trono SUBITO # GameOfThrones # GoT # GoTS8 # ForTheThrone # IlTronoDiSpade,,,# # # # # #,1.12298E+18,https://twitter.com/gianninofficial/status/1122978482038943745
,29-04-2019 17:33,0,1,LA ESCENA # NotToday # AryaStark # NightKing # GameOfThrones # JuegoDeTronos # VivePoniente # GoT # GOTS8 # juegodetronos8x03 # BattleForWinterfell # TheLongNight # ForTheThrone # PorElTronopic.twitter.com/PW1fsPdFZl,,,# # # # # # # # # # # # #,1.12298E+18,https://twitter.com/Alex007Stark/status/1122977207113146368
,29-04-2019 17:11,0,0,It's okay babe,,,,,
,29-04-2019 17:03,0,1,Arya! # GoT # AryaStark # GameofThrones # GoTS8 pic.twitter.com/i2snehzsPI,,,# # # #,1.12297E+18,https://twitter.com/Ramoninhetveld/status/1122969784457543680
,29-04-2019 16:55,0,0,Well done Arya: stick ‘m with the pointy end # GOTS8 # gameofthrones # arya # stark # aryastark # got,,,# # # # # #,1.12297E+18,https://twitter.com/RRF1975/status/1122967573786767360
,29-04-2019 16:49,0,0,# NotToday # gameofthrones # GoTS8 # GoT # Arya # AryaStark,,,# # # # # #,1.12297E+18,https://twitter.com/MoniCamposH94/status/1122966181579640843
,29-04-2019 16:48,0,0,ARYA STARK IS OLIVIA BENSON OF WESTEROS # gameofthrones # AryaStark # GoT # gots8 # oliviabenson # LawAndOrderSVU # SVU @ Mariska @ Maisie_Williams,,@ @,# # # # # # #,1.12297E+18,https://twitter.com/maria_streep/status/1122965996304728064
,29-04-2019 16:12,0,1,Maisie Williams # AryaStark # Got # GameofThrones # GoTS8 pic.twitter.com/GBgw0vPNUK,,,# # # #,1.12296E+18,https://twitter.com/BelmorMC/status/1122956861127503874
,29-04-2019 15:44,0,0,Well I am not a fan of character # AryaStark too efficient too smart without any logical explanation. # BattleOfWinterfell # GameofThrones # GoT # GameofThronesSeason8 # GoTS8 # NightKing # JonSnow # TVSeriespic.twitter.com/6OyeXpKqxc,,,# # # # # # # # #,1.12295E+18,https://twitter.com/OhLadyMania/status/1122949896678592512
,29-04-2019 15:43,0,0,I loved that # AryaStark and # TheHound ended up finding each other. Like they do. He went after her because she's the only person he really cares about. # GameOfThrones # GOT # GoTS8 # GOTS8E3,,,# # # # # #,1.12295E+18,https://twitter.com/NicoleLizLush/status/1122949425729556486
,29-04-2019 15:38,4,6,NOT TODAY # AryaStark # GameofThrones # juegodetronos # GOT # GOTS8E3 # GOTS8 pic.twitter.com/NBo37WIxmL,,,# # # # # #,1.12295E+18,https://twitter.com/Alex007Stark/status/1122948403091132419
,29-04-2019 15:37,0,1,if you watched the third episode of the GoT -> season 8,,,,,
,29-04-2019 15:30,0,1,¿Qué le decimos a la muerte? HOY NO # NotToday GRANDE # AryaStark # GOT # GoTS8 # juegodetronos8x03 # juegodetronos # GameOfThrones,,,# # # # # # #,1.12295E+18,https://twitter.com/NoraEscrich/status/1122946244224200705
,29-04-2019 15:14,0,0,Arya Minimalist https://www.redbubble.com/people/m-paiva/works/38649891-arya-minimalist?asc=t … via @ redbubble # NotToday # aryastark # Arya # aryaforthethrone # BattleOfWinterfell # GameOfThrones # GOT # GoTS8 # S08E03 # TheLongNight # TheDeadMustDie,,@,# # # # # # # # # # #,1.12294E+18,https://twitter.com/Migu_El_Paiva/status/1122942191993794561
,29-04-2019 15:04,0,0,AHHHHHH!!!!! YES BITCH!!!! # NotToday # TheLongNight # AryaStark # BattleOfWinterfell # GameofThrones # GOT # ForTheThrone # GoTS8 # ThronesYall # DemThronespic.twitter.com/IqH1DhttAe,,,# # # # # # # # # #,1.12294E+18,https://twitter.com/bookchicgeeks/status/1122939796119273472
,29-04-2019 14:53,0,0,¿Qué le decimos a la muerte? HOY NO # NotToday Bravo # AryaStark,,,,,
,29-04-2019 14:44,0,1,# AryaStark # Arya # NotToday # GameOfThrones # GoT # GoTS8,,,# # # # # #,1.12293E+18,https://twitter.com/SRayRod/status/1122934660680617985
,29-04-2019 14:18,0,0,Arya checking off the Night King on her Kill List: # AryaStark # Arya @ Maisie_Williams # GameOfThrones # BattleOfWinterfell # Got # GoTS8 # GOTS8E3 # NotTodaypic.twitter.com/T5ZpIpaCYW,,@,# # # # # # # #,1.12293E+18,https://twitter.com/CrayCrayRules/status/1122928200403673088
,29-04-2019 14:10,0,0,# nottoday # BattleOfWinterfell # GameofThrones # GoTS8 # GOT # AryaStark # historywasmadpic.twitter.com/hKqf36x3Al,,,# # # # # # #,1.12293E+18,https://twitter.com/RobN88/status/1122926117931843587
,29-04-2019 14:09,0,1,example like Lara Coft in Tomb Raider ..... # AryaStark is just a bad ass character ..... My Opinion - # GOT # Stark # Daneris # JonSnow # Sansa # SansaStark # Gendry ... 2/2 .... @ GameOfThrones # GameofThrones # GOTS8,,@,# # # # # # # # # #,1.12293E+18,https://twitter.com/bana2166/status/1122926006178910208
,29-04-2019 14:08,0,1,a arya sambando na cara das pessoas que não acreditaram que ela seria capaz de salvar todo mundo: # GameOfThrones # GOT # aryastark # GoTS8 # GOTBRpic.twitter.com/LxtPH27doO,,,# # # # #,1.12293E+18,https://twitter.com/milasnothere/status/1122925720907526144
,29-04-2019 13:49,0,0,OMG! OMG! I was drinking a # CupOfTea in the wee early hours of the morning in # Germany & my hand was shaking all the way through. # AryaStark is # badass & # supercool. What a # girl! # GameofThrones # BattleOfWinterfell # MaisieWilliams # Arya # TheLongNight # GOT # GOTS8 @ Maisie_Williamspic.twitter.com/XOGPWmXIbg,,@,# # # # # # # # # # # # #,1.12292E+18,https://twitter.com/britishberliner/status/1122920852687863808
,29-04-2019 13:38,0,3,All over the world!! Happy Arya Day # Aryaday # NotToday # AryaStark # GOTS8E3 # AryaStarkForTheThrone # TonyStark # GameofThrones # got # GoTS8 pic.twitter.com/hJdIa7r6aD,,,# # # # # # # # #,1.12292E+18,https://twitter.com/malayadalja07/status/1122918019167019009
,29-04-2019 13:26,0,0,Coprotagonistas salvando uno de los mejores capitulos de GOT # GoTS8 # GameofThrones # got # BattleOfWinterfell # AryaStark # Theon # Jorah # redwoman,,,# # # # # # # #,1.12292E+18,https://twitter.com/llamame_omar/status/1122915074941902850
,29-04-2019 12:54,0,3,# AryaStark mi # Galla # GOTS8E3 # NotToday # GAMEOFTHRONES # GoTS8 # GOT pic.twitter.com/b7MAtz1amU,,,# # # # # # #,1.12291E+18,https://twitter.com/melijaz/status/1122907119399735297
,29-04-2019 12:32,0,0,Lunes todos pensando en tatuarse # NotToday y ponerle a su futura hija Arya...y si...jajaja es la fiebre de # GOT # AryaStark # GoTS8 # gameofthrones,,,# # # # #,1.1229E+18,https://twitter.com/melisilpitucla/status/1122901398981685251
,29-04-2019 12:20,0,1,What do we say to the God of death?" "Not today." # GameofThrones # AryaStark # BattleOfWinterfell # GoTS8 # GoT https://twitter.com/death_reminder/status/1122715676924370945 …",,,# # # # #,1.1229E+18,https://twitter.com/KaylynWhitley/status/1122898348028104704
,29-04-2019 12:14,0,0,Emoción lpmqlp # gameofthrones # AryaStark # NotToday # GOT # GoTS8 https://twitter.com/FrankNessi_/status/1122831306507866112 …,,,# # # # #,1.1229E+18,https://twitter.com/melisilpitucla/status/1122896996858306560
,29-04-2019 12:05,0,3,Is nobody going to discuss that Daenarys has green eyes? # GOTS8E3 # GameofThrones # GameOfThornes # GOT # GoTS8 # GOT8 # GameofThronesseason8episode3 # Arya # AryaStark # NightKing # Daenerys # Cersei,,,# # # # # # # # # # # #,1.12289E+18,https://twitter.com/Results2019/status/1122894712199761921
,29-04-2019 12:05,0,0,# TheLongNight & The # winter is Over at the # Winterfell . # GOT # GameofThrones # Gots8 . # NightKing # NotTodayDeath # NotToday . # GameofThronesseason8episode3 # GameofThronesSeason8 # images # images # AryaStark # Arya # ForTheThronepic.twitter.com/PL0ynOMFWp,,,# # # # # # # # # # # # # # # #,1.12289E+18,https://twitter.com/kasungayanth007/status/1122894655295610882
,29-04-2019 12:00,0,0,Eyes you'll shut forever! Brown eyes - # WalderFrey Blue eyes - # NightKing Green eyes - # Cersei # THENORTHREMEMBERS # AryaStark # RedWoman # GameofThrones # GOT # GOTS8 @ HBO,,@,# # # # # # # # #,1.12289E+18,https://twitter.com/SalviDeepika5/status/1122893386770337793
,29-04-2019 11:58,0,0,The Throne is HER! # AryaStark # GameOfThrones # GameOfThrones8 # GOTS8 # GOT8 # GOT # GOTHBO,,,# # # # # # #,1.12289E+18,https://twitter.com/DalvaVeronica/status/1122892955646341122
