text,sentiment,polarity,subjectivity,Preprocess
# GameofThrones # GameofThronesepisode3 # BattleAtWinterfell # Khaleesi # JorahMormont # DaenerysTargaryen @ GameOfThrones Fight for the ones you love.pic.twitter.com/8qJ9UTXwRD,Neu,0.0,0.0,gameofthrones gameofthronesepisode3 battleatwinterfell khaleesi jorahmormont daenerystargaryen gameofthrones fight for the one you love pic twitter com 8qj9utxwrd
Do you think that Tyrion will betray Daenerys? # TyrionLannister # Tyrion # DaenerysTargaryen # Daenerys # Khaleesi # GameofThrones # GOT # GOT8 # AryaStark # aegontargaryen # SansaStark,Neu,0.0,0.0,do you think that tyrion will betray daenerys tyrionlannister tyrion daenerystargaryen daenerys khaleesi gameofthrones got got8 aryastark aegontargaryen sansastark
# NowWatching # GameofThrones 8 - 3 # TheBattleOfWinterfell # GOT # ForTheThrone # GoTS8 # EmiliaClarke # Khaleesi # Daenerys # DaenerysTargaryen # TheMotherOfDragons # Dracarys # MotherOfDragonspic.twitter.com/EU3fv7uwLe,Neu,0.0,0.0,nowwatching gameofthrones 8 3 thebattleofwinterfell got forthethrone gots8 emiliaclarke khaleesi daenerys daenerystargaryen themotherofdragons dracarys motherofdragonspic twitter com eu3fv7uwle
The Winter is here,Neu,0.0,0.0,the winter is here
Hadi KRALİÇEM <3 Alalım şu TAHTI. Fazla uzadı bu iş :) # GameofThrones # DaenerysTargaryen # Daenerys # Dany # Khaleesi pic.twitter.com/dnfgpj4qAr,Pos,0.75,1.0,hadi krali̇çem 3 alalım şu tahti fazla uzadı bu iş gameofthrones daenerystargaryen daenerys dany khaleesi pic twitter com dnfgpj4qar
Love for my Khaleesi will never end # DaenerysTargaryen # Khaleesi # GameofThrones pic.twitter.com/1FeWZuVEgT,Pos,0.5,0.6,love for my khaleesi will never end daenerystargaryen khaleesi gameofthrones pic twitter com 1fewzuvegt
Ben... ejderhasının doğumundan sonra disipline girmiş bir kadın olarak... # SedaSayan # Khaleesi # got # GameofThrones # DaenerysTargaryen pic.twitter.com/oBQBk6aEYW,Neu,0.0,0.0,ben ejderhasının doğumundan sonra disipline girmiş bir kadın olarak sedasayan khaleesi got gameofthrones daenerystargaryen pic twitter com obqbk6aeyw
# GameofThrones # Arya # JonSnow # sansa # BranStark # DaenerysTargaryen # BrienneOfTarth # JaimeLannister # Tyrion # serdavos # thehound # Cersei # Melisandre # Theon # Khaleesi,Neu,0.0,0.0,gameofthrones arya jonsnow sansa branstark daenerystargaryen brienneoftarth jaimelannister tyrion serdavos thehound cersei melisandre theon khaleesi
~DAENERYS TARGARYEN- Queen of Meereen,Neu,0.0,0.0,daenerys targaryen queen of meereen
# gameofthrones # got # jonsnow # hbo # daenerystargaryen # aryastark # sansastark # emiliaclarke # winteriscoming # forthethrone # kitharington # stark # targaryen # gameofthronesmemes # tyrionlannister # gameofthronesseason # sophieturner # maisiewilliams # khaleesi # gotseason # cerseilannister,Neg,-0.2,0.6,gameofthrones got jonsnow hbo daenerystargaryen aryastark sansastark emiliaclarke winteriscoming forthethrone kitharington stark targaryen gameofthronesmemes tyrionlannister gameofthronesseason sophieturner maisiewilliams khaleesi gotseason cerseilannister
# GameofThrones # GameofThronesseason8episode3 # GOT # Khaleesi # JorahMormont # DaenerysTargaryen # GOTS08E03pic.twitter.com/13F3WlCvwF,Neu,0.0,0.0,gameofthrones gameofthronesseason8episode3 got khaleesi jorahmormont daenerystargaryen gots08e03pic twitter com 13f3wlcvwf
Avengers: Endgame spoiled all over the net. Now GOT?! Damn it,Neu,0.0,0.0,avenger endgame spoiled all over the net now got damn it
What will the next battle bring?! # JonSnow # workinprogress # GameofThrones # HBO # WhiteWalkers # GOTfan # pencilportrait # wip # KingOfTheNorth # Targaryen # Epic # AryaStark # Khaleesi # DaenerysTargaryen # GameofThronesseason8episode3 # artpic.twitter.com/mQSg4qtAtv,Pos,0.05,0.2,what will the next battle bring jonsnow workinprogress gameofthrones hbo whitewalkers gotfan pencilportrait wip kingofthenorth targaryen epic aryastark khaleesi daenerystargaryen gameofthronesseason8episode3 artpic twitter com mqsg4qtatv
She needs to get her priorities right. # GoT # GameOfThrones # JonSnow # Khaleesi # DaenerysTargaryen pic.twitter.com/Wg2h31NcgF,Pos,0.2857142857142857,0.5357142857142857,she need to get her priority right got gameofthrones jonsnow khaleesi daenerystargaryen pic twitter com wg2h31ncgf
On instagram # gameofthrones # got # jonsnow # hbo # daenerystargaryen # aryastark # sansastark # emiliaclarke # sophieturner # maisiewilliams # khaleesi # gotseason # cerseilannister # motherofdragons # love # winterishere # daenerys # winterfell # asongoficeandfire # art # westeros # صراع_العروشpic.twitter.com/YRZhPDDCJt,Pos,0.5,0.6,on instagram gameofthrones got jonsnow hbo daenerystargaryen aryastark sansastark emiliaclarke sophieturner maisiewilliams khaleesi gotseason cerseilannister motherofdragons love winterishere daenerys winterfell asongoficeandfire art westeros صراع_العروشpic twitter com yrzhpddcjt
I'm sorry,Neg,-0.5,1.0,i sorry
This was one of the best scenes in GoT! She deserved this kind of an epic ending Reposted from @ gameofthrones.page . # sophieturner # emiliaclarke # kitharington # sansastark # daenerystargaryen # khaleesi # gameofthrones # gameofthronesmemes # forthethrone # maisiewilliams # mophie …pic.twitter.com/G5KaX6iW4l,Pos,0.5666666666666668,0.5333333333333333,this wa one of the best scene in got she deserved this kind of an epic ending reposted from gameofthrones page sophieturner emiliaclarke kitharington sansastark daenerystargaryen khaleesi gameofthrones gameofthronesmemes forthethrone maisiewilliams mophie pic twitter com g5kax6iw4l
# sophieturner # emiliaclarke # kitharington # sansastark # daenerystargaryen # khaleesi # gameofthrones # forthethrone # aegontargaryen # winteriscoming # winterfell # jonsnow # aryastark # arya # cerseilannister # lannister # tyrionlannister # daenerystargaryen # dracarys # jasonmomoa # GOT @ HBOpic.twitter.com/EGnQ0eSqTC,Neu,0.0,0.0,sophieturner emiliaclarke kitharington sansastark daenerystargaryen khaleesi gameofthrones forthethrone aegontargaryen winteriscoming winterfell jonsnow aryastark arya cerseilannister lannister tyrionlannister daenerystargaryen dracarys jasonmomoa got hbopic twitter com egnq0esqtc
Estoy herido # jorahmormont # gameofthrones # juegodetronos # khaleesi # daenerystargaryen # estoesmuytriste # guerrero # leal https://www.instagram.com/fatimavirgeng/p/Bw2ogQcgHvxdK2506LevS8naMctZgoj65L89pA0/?utm_source=ig_twitter_share&igshid=1b7u4lwesjvm5 …,Neu,0.0,0.0,estoy herido jorahmormont gameofthrones juegodetronos khaleesi daenerystargaryen estoesmuytriste guerrero leal http www instagram com fatimavirgeng bw2ogqcghvxdk2506levs8namctzgoj65l89pa0 utm_source ig_twitter_share igshid 1b7u4lwesjvm5
Desde enero que tenía la idea de hacer un póster para arrancar la temporada 8 con lo que nos había dejado la 7ma. Espero les guste! VALAR MORGHULIS # gameofthrones # got # jonsnow # daenerystargaryen # daenerys # khaleesi… https://www.instagram.com/p/Bw2nVMwAV78/?igshid=1fkttms6tskyq …,Neu,0.0,0.0,desde enero que tenía la idea de hacer un póster para arrancar la temporada 8 con lo que no había dejado la 7ma espero le guste valar morghulis gameofthrones got jonsnow daenerystargaryen daenerys khaleesi http www instagram com bw2nvmwav78 igshid 1fkttms6tskyq
Desde enero que tenía la idea de hacer un póster para arrancar la temporada 8 con lo que nos había dejado la 7ma. Espero les guste! VALAR MORGHULIS # gameofthrones # got # jonsnow # daenerystargaryen # daenerys # khaleesi… https://www.instagram.com/p/Bw2nVMwAV78/?igshid=1pv6h1pwo6mbs …,Neu,0.0,0.0,desde enero que tenía la idea de hacer un póster para arrancar la temporada 8 con lo que no había dejado la 7ma espero le guste valar morghulis gameofthrones got jonsnow daenerystargaryen daenerys khaleesi http www instagram com bw2nvmwav78 igshid 1pv6h1pwo6mbs
Dothraki # horselords # screamers # essos # khalasar # khaleesi # dothraki # gameofthrones # khaldrogo # daenerystargaryen # khal # drogo # vaesdothrak # dothrakisea https://www.instagram.com/p/Bw2mXhBgdcS/?igshid=17p5dlqfx5m6w …,Neu,0.0,0.0,dothraki horselords screamer essos khalasar khaleesi dothraki gameofthrones khaldrogo daenerystargaryen khal drogo vaesdothrak dothrakisea http www instagram com bw2mxhbgdcs igshid 17p5dlqfx5m6w
RIP # JorahMormont This is exactly how I imagined you would die,Pos,0.25,0.25,rip jorahmormont this is exactly how imagined you would die
Remember to be careful who you tell things to .... not everyone is caught up But for those of us who are..... holy shit that was intense!! Everyone doing ok ?? # daenerys # daenerystargaryen # Khaleesi # Dracarys # forthethrone # battleofwinterfell # gameofthrones # got # harleykatpic.twitter.com/6Uf9jcVwqc,Pos,0.128125,0.825,remember to be careful who you tell thing to not everyone is caught up but for those of u who are holy shit that wa intense everyone doing ok daenerys daenerystargaryen khaleesi dracarys forthethrone battleofwinterfell gameofthrones got harleykatpic twitter com 6uf9jcvwqc
Breaker of chains https://viralstyle.com/wmcs91/breaker-of-chains … # gameofthrones # got # jonsnow # daenerystargaryen # aryastark # sansastark # emiliaclarke # winteriscoming # forthethrone # stark # targaryen # gameofthronesmemes # tyrionlannister # gameofthronesseason # maisiewilliams # khaleesi # motherofdragons,Neg,-0.2,0.6,breaker of chain http viralstyle com wmcs91 breaker of chain gameofthrones got jonsnow daenerystargaryen aryastark sansastark emiliaclarke winteriscoming forthethrone stark targaryen gameofthronesmemes tyrionlannister gameofthronesseason maisiewilliams khaleesi motherofdragons
This scene broke my heart # Khaleesi # JorahMormont # DaenerysTargaryen # GameofThrones pic.twitter.com/oNPPfO0427,Neu,0.0,0.0,this scene broke my heart khaleesi jorahmormont daenerystargaryen gameofthrones pic twitter com onppfo0427
What do we say to death # gameofthrones # got # jonsnow # hbo # daenerystargaryen # aryastark # sansastark # emiliaclarke # winteriscoming # forthethrone # kitharington # stark # targaryen # gameofthronesmemes # tyrionlannister # gameofthronesseason # sophieturner # maisiewilliams # khaleesi pic.twitter.com/cRsAtBPWZJ,Neg,-0.2,0.6,what do we say to death gameofthrones got jonsnow hbo daenerystargaryen aryastark sansastark emiliaclarke winteriscoming forthethrone kitharington stark targaryen gameofthronesmemes tyrionlannister gameofthronesseason sophieturner maisiewilliams khaleesi pic twitter com crsatbpwzj
Daenerys Targaryen by Gabriella92 - # GameOfThrones # GoT # Daenerys # Khaleesi # JonSnow # GotArt # GameOfThronesArt # DaenerysTargaryen # Daenerys # Targaryen # MotherOfDragons # Dany # EmiliaClarke # KitHarington # GameOfThronesFamilly # GoTFamily # GoTPage # GoTFanPage # GotFanArt # Winterf…pic.twitter.com/WP7iMtZvUL,Neu,0.0,0.0,daenerys targaryen by gabriella92 gameofthrones got daenerys khaleesi jonsnow gotart gameofthronesart daenerystargaryen daenerys targaryen motherofdragons dany emiliaclarke kitharington gameofthronesfamilly gotfamily gotpage gotfanpage gotfanart winterf pic twitter com wp7imtzvul
# NotToday # AryaStark # GameofThrones # DaenerysTargaryen # JonSnow # Brienne # Theon # SansaStark # Cersei # Tyrion # NightKing # Jorah # SamwellTarly # SandorClegane # Melisandre # Greyworm # Khaleesi # BranStark # DavosSeaworth # Euron # Missandei MI STO GASANDO PER LE FACCINE,Neu,0.0,0.0,nottoday aryastark gameofthrones daenerystargaryen jonsnow brienne theon sansastark cersei tyrion nightking jorah samwelltarly sandorclegane melisandre greyworm khaleesi branstark davosseaworth euron missandei mi sto gasando per le faccine
Reggie Kush vs Daenerys Targaryen @ emilia_clarke click for more vids # BattleRapRoast . # gameofthrones # got # jonsnow # hbo # daenerystargaryen # aryastark # sansastark # emiliaclarke # forthethrone # stark # targaryen # khaleesi # gotseason # cerseilannister # motherofdragons # daeneryspic.twitter.com/q6cLqKmOlv,Pos,0.15,0.55,reggie kush v daenerys targaryen emilia_clarke click for more vids battleraproast gameofthrones got jonsnow hbo daenerystargaryen aryastark sansastark emiliaclarke forthethrone stark targaryen khaleesi gotseason cerseilannister motherofdragons daeneryspic twitter com q6clqkmolv
Zakky and I last night right before GoT started! Super fun night! # gamers # gamergirl # pcgamer # gameofthrones # daenerys # daenerystargaryen # khaleesi # motherofdragons # forthethrone… https://www.instagram.com/p/Bw15rlujqFY/?utm_source=ig_twitter_share&igshid=1638gwbzumtbo …,Pos,0.2663690476190476,0.36726190476190473,zakky and last night right before got started super fun night gamers gamergirl pcgamer gameofthrones daenerys daenerystargaryen khaleesi motherofdragons forthethrone http www instagram com bw15rlujqfy utm_source ig_twitter_share igshid 1638gwbzumtbo
Tazón # JuegodeTronos ,Neu,0.0,0.0,tazón juegodetronos
If I was # AryaStark # JonSnow. # Khaleesi # DaenerysTargaryen # SansaStark. # BranStark . # Lannister (s) . I WOULD SAY “EVERBODY WOULD HAVE BEEN DEAD IF NOT FOR ME...I’M NOT ASKING IM INFORMING I’M THE NEW QUEEN OF THE IRON THRONE.. # period # GameofThrones pic.twitter.com/UlK9niE1th,Neg,-0.03181818181818183,0.42727272727272725,if wa aryastark jonsnow khaleesi daenerystargaryen sansastark branstark lannister i would say everbody would have been dead if not for me m not asking im informing m the new queen of the iron throne period gameofthrones pic twitter com ulk9nie1th
# GameofThrones # Arya # JonSnow # DaenerysTargaryen # Sansa # JaimeLannister # Tyrion # BranStark # Brienne # NightKing # Theon # Cersei # Jorah # Greyworm # Missandei # TheHound # SamwellTarly # Melisandre # DavosSeaworth # Varys # LordofLight # Khaleesi (you had to make this far to get an avatar.),Pos,0.1,1.0,gameofthrones arya jonsnow daenerystargaryen sansa jaimelannister tyrion branstark brienne nightking theon cersei jorah greyworm missandei thehound samwelltarly melisandre davosseaworth varys lordoflight khaleesi you had to make this far to get an avatar
Iain Glen. # JorahMormont —the one who loved her most. # daenerystargaryen # iainglen # emiliaclarke # got8 # batttleofwinterfell # nightking # khaleesi # gameofthrones # thelongnightpic.twitter.com/6d8kegMSX0,Pos,0.6,0.65,iain glen jorahmormont the one who loved her most daenerystargaryen iainglen emiliaclarke got8 batttleofwinterfell nightking khaleesi gameofthrones thelongnightpic twitter com 6d8kegmsx0
I just finished up this painting for Comicpalooza,Neu,0.0,0.0,i just finished up this painting for comicpalooza
Soooooo lit! • • • # gameofthrones # got # jonsnow # hbo # daenerystargaryen # aryastark # sansastark # winteriscoming # forthethrone # stark # targaryen # gameofthronesmemes # tyrionlannister # season8 # khaleesi… https://www.instagram.com/triplexbeatz/p/Bw0_JiYg5Ea/?igshid=1xw5cmtyviz0m …,Neg,-0.2,0.6,soooooo lit gameofthrones got jonsnow hbo daenerystargaryen aryastark sansastark winteriscoming forthethrone stark targaryen gameofthronesmemes tyrionlannister season8 khaleesi http www instagram com triplexbeatz bw0_jiyg5ea igshid 1xw5cmtyviz0m
# NotToday # GameofThrones # GOT # GOTS8 # AryaStark # NightKing # Brienne # JaimeLannister # Sansa # JonSnow # DaenerysTargaryen # JorahMormont # Jorah # Theon # TheonGreyjoy # Khaleesi # CerseiLannister # Melisandre # RedWoman,Neu,0.0,0.0,nottoday gameofthrones got gots8 aryastark nightking brienne jaimelannister sansa jonsnow daenerystargaryen jorahmormont jorah theon theongreyjoy khaleesi cerseilannister melisandre redwoman
Amooo cuando # khaleesi le dice a # Drogon : -DRACARYS .... fuegoooooooooooooo # tonodevoz # poder # complicidad # DaenerysTargaryen # GameOfThrones # JuegoDetronos,Neu,0.0,0.0,amooo cuando khaleesi le dice drogon dracarys fuegoooooooooooooo tonodevoz poder complicidad daenerystargaryen gameofthrones juegodetronos
“Heavy is the Crown...Never for a Queen” # Khaleesi # DaenerysTargaryen # BreakerOfChains # Queen # GameOfThrones # GoT SZA,Neg,-0.2,0.5,heavy is the crown never for queen khaleesi daenerystargaryen breakerofchains queen gameofthrones got sza
Cuando pensaba que no podía amar más a # DaenerysTargaryen ella toma una espada y lucha junto a Jorah... # GameofThrones # Khaleesi,Neu,0.0,0.0,cuando pensaba que no podía amar más daenerystargaryen ella toma una espada lucha junto jorah gameofthrones khaleesi
# gameofthrones # got # khaleesi # motherofdragons # daenerystargaryen # amazing # jonsnow # drogon # knightking # icanteven # NightKing # ilovethisshowevenmore # ilovethis # whatdowesaytodeath # nottoday # arya # AryaStarkpic.twitter.com/N6cGwrvMaJ,Pos,0.6000000000000001,0.9,gameofthrones got khaleesi motherofdragons daenerystargaryen amazing jonsnow drogon knightking icanteven nightking ilovethisshowevenmore ilovethis whatdowesaytodeath nottoday arya aryastarkpic twitter com n6cgwrvmaj
# goat # gameofthrones # aryastark # got # jonsnow @ HBO # daenerystargaryen # winteriscoming # forthethrone # kitharington # stark # targaryen @ GameOfThrones @ Maisie_Williams # khaleesi # gotseason # cerseilannister # motherofdragons # love # winterishere # daenerys # winterfell # art # westerospic.twitter.com/MshW635Rbf,Pos,0.15,0.6,goat gameofthrones aryastark got jonsnow hbo daenerystargaryen winteriscoming forthethrone kitharington stark targaryen gameofthrones maisie_williams khaleesi gotseason cerseilannister motherofdragons love winterishere daenerys winterfell art westerospic twitter com mshw635rbf
Game of Thrones!! FUCKING YES!!!! FUCKING ABSOLUTELY YES!!!!!! # gameofthrones # got # khaleesi # motherofdragons # daenerystargaryen # amazing # jonsnow # drogon… https://www.instagram.com/p/Bw0uOmGBz5F/?utm_source=ig_twitter_share&igshid=1svbj1vpf9cuq …,Neg,-0.06551513671874998,0.75,game of throne fucking yes fucking absolutely yes gameofthrones got khaleesi motherofdragons daenerystargaryen amazing jonsnow drogon http www instagram com bw0uomgbz5f utm_source ig_twitter_share igshid 1svbj1vpf9cuq
At Millenium Fandom for Game of Thrones tonight! Can't wait! # gameofthrones # motherofdragons # khaleesi # daenerys # daenerystargaryen # forthethrone # songoficeandfire # asoiaf https://www.instagram.com/p/Bw0uKXKjE02/?utm_source=ig_twitter_share&igshid=o8879e0ll3oe …,Neg,-0.625,0.4,at millenium fandom for game of throne tonight can wait gameofthrones motherofdragons khaleesi daenerys daenerystargaryen forthethrone songoficeandfire asoiaf http www instagram com bw0ukxkje02 utm_source ig_twitter_share igshid o8879e0ll3oe
GOT was fucking insane!!! # gameofthrones # got # jonsnow # hbo # daenerystargaryen # aryastark # sansastark # winteriscoming # forthethrone # stark # gameofthronesmemes # tyrionlannister # gameofthronesseason # khaleesi # motherofdragons # winterishere # daenerys # winterfellpic.twitter.com/weDlrha6qT,Neg,-0.6,0.8,got wa fucking insane gameofthrones got jonsnow hbo daenerystargaryen aryastark sansastark winteriscoming forthethrone stark gameofthronesmemes tyrionlannister gameofthronesseason khaleesi motherofdragons winterishere daenerys winterfellpic twitter com wedlrha6qt
# gameofthrones # got # jonsnow # daenerystargaryen # aryastark # sansastark # forthethrone # stark # targaryen # tyrionlannister # khaleesi # gotseason # cerseilannister # motherofdragons # winterishere # daenerys # winterfell # westeros https://media1.tenor.co/images/49bbb9c680297de882e1802e98bf5869/tenor.gif?itemid=5183041 …,Neg,-0.2,0.6,gameofthrones got jonsnow daenerystargaryen aryastark sansastark forthethrone stark targaryen tyrionlannister khaleesi gotseason cerseilannister motherofdragons winterishere daenerys winterfell westeros http media1 tenor co image 49bbb9c680297de882e1802e98bf5869 tenor gif itemid 5183041
What do we say to the God of Death ? # GameofThrones # GoT # AryaStark # Khaleesi # JonSnow # DaenerysTargaryen # CerseiLannisterpic.twitter.com/NAeJjwrGLV,Neu,0.0,0.0,what do we say to the god of death gameofthrones got aryastark khaleesi jonsnow daenerystargaryen cerseilannisterpic twitter com naejjwrglv
Fallait pas dormir waye # GameofThrone # GameofThrones # AryaStark # Khaleesi # JonSnow # DaenerysTargaryen pic.twitter.com/i0qGXLz7lH,Neu,0.0,0.0,fallait pa dormir waye gameofthrone gameofthrones aryastark khaleesi jonsnow daenerystargaryen pic twitter com i0qgxlz7lh
# JorahMormont .... Serviste bien a tu # Khaleesi # DaenerysTargaryen # GOT # GameOfThrones @ juegotronospluspic.twitter.com/0EfUfLcQCZ,Neu,0.0,0.0,jorahmormont serviste bien tu khaleesi daenerystargaryen got gameofthrones juegotronospluspic twitter com 0efuflcqcz
