text,sentiment,polarity,subjectivity,Preprocess
I had to turn the setting on my TV to 100% brightness # GameofThrones # GoTS8 # BattleOfWinterfell # GOT # AryaStark # aegontargaryen # Daenerys # BranStark # SansaStark # Greyworm # JamieLannister # DemThroneshttps://twitter.com/evanhaltom/status/1122698795408662529 …,Neu,0.0,0.0,i had to turn the setting on my tv to 100 brightness gameofthrones gots8 battleofwinterfell got aryastark aegontargaryen daenerys branstark sansastark greyworm jamielannister demthroneshttps twitter com evanhaltom status 1122698795408662529
# GameofThrones # GoTS8 # BattleOfWinterfell Also broke me. I am not sure what I just watched but bravo. # GOT I knew it be # AryaStark to say # ThreeEyedRaven # aegontargaryen # Daenerys # BranStark # SansaStark # Greyworm # JamieLannister https://www.facebook.com/1519116878/posts/10218689715663574/ …,Neg,-0.25,0.8888888888888888,gameofthrones gots8 battleofwinterfell also broke me am not sure what just watched but bravo got knew it be aryastark to say threeeyedraven aegontargaryen daenerys branstark sansastark greyworm jamielannister http www facebook com 1519116878 post 10218689715663574
OMG # AryaStark yes I knew it! # GameofThrones # GoTS8 # BattleOfWinterfell # GOT # aegontargaryen # Daenerys # BranStark # SansaStark # Greyworm # JamieLannister,Neu,0.0,0.0,omg aryastark yes knew it gameofthrones gots8 battleofwinterfell got aegontargaryen daenerys branstark sansastark greyworm jamielannister
Te salvaste # BranStark # ReapersGaming # GameOfThrones # GOT # GoTS8 # HBO,Neu,0.0,0.0,te salvaste branstark reapersgaming gameofthrones got gots8 hbo
ME RN AFTER THAT EPISODE. # Jon going after the # NightKing⁠ ⁠ got me like # BattleForWinterfell # BattleOfWinterfell # got⁠ ⁠ # GameOfThrones⁠ ⁠ # GoTS8⁠ ⁠ # SundayThoughts # BranStark⁠ ⁠ # JaimeLannister⁠ ⁠ # aegontargaryen⁠ ⁠ # DaenerysTargaryen⁠ ⁠ # gots8e3 # JonSnow⁠ ⁠pic.twitter.com/OSW9NkrqrV,Neu,0.0,0.0,me rn after that episode jon going after the nightking got me like battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow pic twitter com osw9nkrqrv
This episode has me like: # BattleForWinterfell # BattleOfWinterfell # got⁠ ⁠ # GameOfThrones⁠ ⁠ # GoTS8⁠ ⁠ # SundayThoughts # BranStark⁠ ⁠ # JaimeLannister⁠ ⁠ # aegontargaryen⁠ ⁠ # DaenerysTargaryen⁠ ⁠ # gots8e3 # JonSnow⁠ ⁠ # SansaStark⁠ ⁠ # TyrionLannister⁠ ⁠ # aryapic.twitter.com/sFgZb0NYHn,Neu,0.0,0.0,this episode ha me like battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister aryapic twitter com sfgzb0nyhn
Omfg # JORAH!!! # Jon going after the # NightKing⁠ ⁠ got me like # BattleForWinterfell # BattleOfWinterfell # got⁠ ⁠ # GameOfThrones⁠ ⁠ # GoTS8⁠ ⁠ # SundayThoughts # BranStark⁠ ⁠ # JaimeLannister⁠ ⁠ # aegontargaryen⁠ ⁠ # DaenerysTargaryen⁠ ⁠ # gots8e3 # JonSnow⁠ ⁠pic.twitter.com/pkBHMe6M73,Neu,0.0,0.0,omfg jorah jon going after the nightking got me like battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow pic twitter com pkbhme6m73
No!!! # theon # BattleForWinterfell # BattleOfWinterfell # got⁠ ⁠ # GameOfThrones⁠ ⁠ # GoTS8⁠ ⁠ # SundayThoughts # BranStark⁠ ⁠ # JaimeLannister⁠ ⁠ # aegontargaryen⁠ ⁠ # DaenerysTargaryen⁠ ⁠ # gots8e3 # JonSnow⁠ ⁠ # SansaStark⁠ ⁠ # TyrionLannister⁠ ⁠pic.twitter.com/TwkK8UeqjL,Neu,0.0,0.0,no theon battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister pic twitter com twkk8ueqjl
# Jon going after the # NightKing got me like # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannisterpic.twitter.com/uYLRqdko5m,Neu,0.0,0.0,jon going after the nightking got me like battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannisterpic twitter com uylrqdko5m
# RIP Leanna! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Neu,0.0,0.0,rip leanna battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
WTF - a bridge?! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannisterpic.twitter.com/vMjxxwxT7i,Neg,-0.625,1.0,wtf bridge battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannisterpic twitter com vmjxxwxt7i
Blow em up # MELISANDRE !! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Neu,0.0,0.0,blow em up melisandre battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
Wth is happening # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannisterpic.twitter.com/Fs4nRKaNZe,Neu,0.0,0.0,wth is happening battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannisterpic twitter com fs4nrkanze
OMFG # JORAH WHERE ARE YOU! And # GHOST?! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannisterpic.twitter.com/K8kJOq1CM7,Neu,0.0,0.0,omfg jorah where are you and ghost battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannisterpic twitter com k8kjoq1cm7
GHOST!!!! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Neu,0.0,0.0,ghost battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
Wtf # Melisandre !!! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannisterpic.twitter.com/S6j0iue7lM,Neg,-0.9765625,1.0,wtf melisandre battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannisterpic twitter com s6j0iue7lm
Who’s about to die? # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Neu,0.0,0.0,who about to die battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
Samwell in that first scene is exactly how I’m feeling rn. # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Pos,0.25,0.29166666666666663,samwell in that first scene is exactly how m feeling rn battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
Are y’all ready for # GOT?! # BattleOfWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannisterpic.twitter.com/1IA8PlgAqU,Pos,0.25,0.5,are all ready for got battleofwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannisterpic twitter com 1ia8plgaqu
How I feel before the # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnowpic.twitter.com/xA9Uzk4WN2,Neu,0.0,0.0,how feel before the battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnowpic twitter com xa9uzk4wn2
i think our prediction number 7 could be proven right tonight: http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly # crypts,Pos,0.2857142857142857,0.5357142857142857,i think our prediction number 7 could be proven right tonight http bit ly 2g3nkhp gameofthrones gots8 got forthethrone daenerys jonsnow sansa theon tyrionlannister thenightking cerseilannister aryastark branstark samwelltarly crypt
# GoT| # GoTs8| # GameOfThrones # Daenerys| # JonSnow| # CerseiLannister| # AryaStark| # JaimeLannister| # TyrionLannister| # SansaStark| # BranStark| # BrienneOfTarth| # DavosSeaworth| # EuronGreyjoy| # JorahMormont| # Greyworm| # Melisandre| # Missandei| # SamwellTarly| # TheonGreyjou| # Varys| # TheHound| # NightKing,Neu,0.0,0.0,got gots8 gameofthrones daenerys jonsnow cerseilannister aryastark jaimelannister tyrionlannister sansastark branstark brienneoftarth davosseaworth eurongreyjoy jorahmormont greyworm melisandre missandei samwelltarly theongreyjou varys thehound nightking
Ooh a 3 eyed raven! # gameofthrones # GoTS8 # got # nightking # BranStark # bran # starkpic.twitter.com/5tu6VyNgxA,Neu,0.0,0.0,ooh 3 eyed raven gameofthrones gots8 got nightking branstark bran starkpic twitter com 5tu6vyngxa
# GameofThrones # GameofThones # gameofthronesmemes # GOT # GoTS8 # SamwellTarly # JonSnow # BranStark # DanaerysTargaryenpic.twitter.com/6bdcIKMOY8,Neu,0.0,0.0,gameofthrones gameofthones gameofthronesmemes got gots8 samwelltarly jonsnow branstark danaerystargaryenpic twitter com 6bdcikmoy8
# GameofThrones # GameOfThrones8 # GOT # GoTS8 # TyrionLannister # JaimeLannister # DanaerysTargaryen # JonSnow # branstark pic.twitter.com/5zdkwE0Heb,Neu,0.0,0.0,gameofthrones gameofthrones8 got gots8 tyrionlannister jaimelannister danaerystargaryen jonsnow branstark pic twitter com 5zdkwe0heb
Escuchá la canción de Florence + the Machine para # GameofThrones: Jenny of Oldstones # ForTheThrone # GOT # GoTS8 # JonSnow # SamwellTarly # Daenerys # AryaStark # BranStark # JuegodeTronos # SansaStark # Tyrion # Cersei # Whitewalkers # florenceandthemachine https://youtu.be/wQhd6uv5v5E,Neu,0.0,0.0,escuchá la canción de florence the machine para gameofthrones jenny of oldstones forthethrone got gots8 jonsnow samwelltarly daenerys aryastark branstark juegodetronos sansastark tyrion cersei whitewalkers florenceandthemachine http youtu be wqhd6uv5v5e
