text,sentiment,polarity,subjectivity,Preprocess
# Jon going after the # NightKing got me like # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister pic.twitter.com/uYLRqdko5m,Neu,0.0,0.0,jon going after the nightking got me like battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister pic twitter com uylrqdko5m
# RIP Leanna! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Neu,0.0,0.0,rip leanna battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
WTF - a bridge?! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister pic.twitter.com/vMjxxwxT7i,Neg,-0.625,1.0,wtf bridge battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister pic twitter com vmjxxwxt7i
Blow em up # MELISANDRE !! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Neu,0.0,0.0,blow em up melisandre battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
That's what I do,Neu,0.0,0.0,that what do
Wth is happening # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister pic.twitter.com/Fs4nRKaNZe,Neu,0.0,0.0,wth is happening battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister pic twitter com fs4nrkanze
OMFG # JORAH WHERE ARE YOU! And # GHOST?! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister pic.twitter.com/K8kJOq1CM7,Neu,0.0,0.0,omfg jorah where are you and ghost battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister pic twitter com k8kjoq1cm7
GHOST!!!! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Neu,0.0,0.0,ghost battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
Wtf # Melisandre !!! # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister pic.twitter.com/S6j0iue7lM,Neg,-0.9765625,1.0,wtf melisandre battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister pic twitter com s6j0iue7lm
Who’s about to die? # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Neu,0.0,0.0,who about to die battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
Samwell in that first scene is exactly how I’m feeling rn. # BattleForWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister,Pos,0.25,0.29166666666666663,samwell in that first scene is exactly how m feeling rn battleforwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister
Are y’all ready for # GOT?! # BattleOfWinterfell # BattleOfWinterfell # got # GameOfThrones # GoTS8 # SundayThoughts # BranStark # JaimeLannister # aegontargaryen # DaenerysTargaryen # gots8e3 # JonSnow # SansaStark # TyrionLannister pic.twitter.com/1IA8PlgAqU,Pos,0.25,0.5,are all ready for got battleofwinterfell battleofwinterfell got gameofthrones gots8 sundaythoughts branstark jaimelannister aegontargaryen daenerystargaryen gots8e3 jonsnow sansastark tyrionlannister pic twitter com 1ia8plgaqu
¿Quién morirá y quién se salvará? @ GameOfThrones # GameOfThrones # ForTheThrone # BattleOfWinterfell # TyrionLannister # JonSnow # DaenerysTargaryen # AryaStark # CerseiLannister # JaimeLannister # BrienneOfTarth # SansaStark # GoT # GoTS8 # Pictoline http://instagram.com/p/Bw0fKuPBDwc/,Neu,0.0,0.0,quién morirá quién se salvará gameofthrones gameofthrones forthethrone battleofwinterfell tyrionlannister jonsnow daenerystargaryen aryastark cerseilannister jaimelannister brienneoftarth sansastark got gots8 pictoline http instagram com bw0fkupbdwc
i think our prediction number 7 could be proven right tonight: http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly # crypts,Pos,0.2857142857142857,0.5357142857142857,i think our prediction number 7 could be proven right tonight http bit ly 2g3nkhp gameofthrones gots8 got forthethrone daenerys jonsnow sansa theon tyrionlannister thenightking cerseilannister aryastark branstark samwelltarly crypt
“The big woman still here??” -Tormund Gianstbane; Inked sketch card. . . . . # tormundgiantsbane # tormund # KristoferHivju # brienneoftarth # cerceilannister # tyrionlannister # nightking # whitewalker # jonsnow # sketchcard # gameofthrones # got # gots8 # gameof… http://bit.ly/2L8PRBT pic.twitter.com/N86dRPLyiI,Neu,0.0,0.1,the big woman still here tormund gianstbane inked sketch card tormundgiantsbane tormund kristoferhivju brienneoftarth cerceilannister tyrionlannister nightking whitewalker jonsnow sketchcard gameofthrones got gots8 gameof http bit ly 2l8prbt pic twitter com n86drplyii
# GoT| # GoTs8| # GameOfThrones # Daenerys| # JonSnow| # CerseiLannister| # AryaStark| # JaimeLannister| # TyrionLannister| # SansaStark| # BranStark| # BrienneOfTarth| # DavosSeaworth| # EuronGreyjoy| # JorahMormont| # Greyworm| # Melisandre| # Missandei| # SamwellTarly| # TheonGreyjou| # Varys| # TheHound| # NightKing,Neu,0.0,0.0,got gots8 gameofthrones daenerys jonsnow cerseilannister aryastark jaimelannister tyrionlannister sansastark branstark brienneoftarth davosseaworth eurongreyjoy jorahmormont greyworm melisandre missandei samwelltarly theongreyjou varys thehound nightking
Spero che non muoiano questa sera!! # GameofThrones # GoTS8 # GOT # GendryBaratheon # AryaStark # tyrionlannister # briennepic.twitter.com/q5CtsrV6uO,Neu,0.0,0.0,spero che non muoiano questa serum gameofthrones gots8 got gendrybaratheon aryastark tyrionlannister briennepic twitter com q5ctsrv6uo
# GameofThrones # GameOfThrones8 # GOT # GoTS8 # TyrionLannister # JaimeLannister # DanaerysTargaryen # JonSnow # branstarkpic.twitter.com/5zdkwE0Heb,Neu,0.0,0.0,gameofthrones gameofthrones8 got gots8 tyrionlannister jaimelannister danaerystargaryen jonsnow branstarkpic twitter com 5zdkwe0heb
“Where’s my elephant?!”- Cercei Lannister; Colored sketch cards . . . . # cerceilannister # lenaheadey # queenofwesteros # wheresmyelephant # tyrionlannister # nightking # whitewalker # jonsnow # jonsnowart # sketchcard # gameofthrones # got # gots8 # gameofthrone… http://bit.ly/2DzbyFa pic.twitter.com/bh1Oxvr4u6,Neu,0.0,0.0,where my elephant cercei lannister colored sketch card cerceilannister lenaheadey queenofwesteros wheresmyelephant tyrionlannister nightking whitewalker jonsnow jonsnowart sketchcard gameofthrones got gots8 gameofthrone http bit ly 2dzbyfa pic twitter com bh1oxvr4u6
# TyrionLannister's confidence in earlier seasons when he was walking around,Neu,0.0,0.5,tyrionlannister confidence in earlier season when he wa walking around
# GameofThrones # ForTheThrone # GOTS8 # GOT quien se quedará con el trono? # CerseiLannister # TyrionLannister # NightKing # JonSnow # DaenerysTargaryen ? Otro? La gran batalla de # Winterfell se aproxima!pic.twitter.com/BtrSQecbYJ,Neu,0.0,0.0,gameofthrones forthethrone gots8 got quien se quedará con el trono cerseilannister tyrionlannister nightking jonsnow daenerystargaryen otro la gran batalla de winterfell se aproxima pic twitter com btrsqecbyj
Un Lannistertl siempre paga sus deudas... con cacao # GoT # GoTS8 # lannister # forthethrone # JuegoDeTronos # GameofThrones # CerseiLannister # JaimeLannister # TyrionLannister # HechoEn # mexico # cdmx # mx # códice # aztecapic.twitter.com/hh18iNHNYL,Neu,0.0,0.0,un lannistertl siempre paga sus deudas con cacao got gots8 lannister forthethrone juegodetronos gameofthrones cerseilannister jaimelannister tyrionlannister hechoen mexico cdmx mx códice aztecapic twitter com hh18inhnyl
# GameOfThrones - The plight of # TyrionLannister https://youtu.be/B8r51_mWGX0 # GOT # GOTS8 # Tyrion # Daenerys # Varys,Neu,0.0,0.0,gameofthrones the plight of tyrionlannister http youtu be b8r51_mwgx0 got gots8 tyrion daenerys varys
http://bit.ly/2G3nKhP skip to 19:31 for what i predict is gonna happen! I CANT WAIT! # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly # crypts,Neu,0.0,0.0,http bit ly 2g3nkhp skip to 19 31 for what predict is gonna happen cant wait gameofthrones gots8 got forthethrone daenerys jonsnow sansa theon tyrionlannister thenightking cerseilannister aryastark branstark samwelltarly crypt
OK so the crypts were mentioned a LOT... i think prediction number 7 could be right: http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly # crypts,Pos,0.39285714285714285,0.5178571428571428,ok so the crypt were mentioned lot think prediction number 7 could be right http bit ly 2g3nkhp gameofthrones gots8 got forthethrone daenerys jonsnow sansa theon tyrionlannister thenightking cerseilannister aryastark branstark samwelltarly crypt
OK so the crypts were mentioned a LOT tn ... i think our prediction number 7 could be right: http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansastark # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly,Pos,0.39285714285714285,0.5178571428571428,ok so the crypt were mentioned lot tn think our prediction number 7 could be right http bit ly 2g3nkhp gameofthrones gots8 got forthethrone daenerys jonsnow sansastark tyrionlannister thenightking cerseilannister aryastark branstark samwelltarly
J'invite @ MythraPneuma # Daenerys # JonSnow # CerseiLannister # AryaStark # JaimeLannister # TyrionLannister # SansaStark # BranStark # BrienneOfTarth # GameOfThrones # ForTheThrone # OCSGOT # GoTS8 # GoT,Neu,0.0,0.0,j invite mythrapneuma daenerys jonsnow cerseilannister aryastark jaimelannister tyrionlannister sansastark branstark brienneoftarth gameofthrones forthethrone ocsgot gots8 got
¿Quien crees que morira primero en el capitulo 8x03 de # GOT ? # AryaStark # JaimeLannister # TyrionLannister # SansaStark # BranStark # BrienneOfTarth # DavosSeaworth # EuronGreyjoy # JorahMormont # Greyworm # Missandei # SamwellTarly # TheonGreyjoy # Varys # TheHound # GameOfThrones # GotS8,Neu,0.0,0.0,quien cree que morira primero en el capitulo 8x03 de got aryastark jaimelannister tyrionlannister sansastark branstark brienneoftarth davosseaworth eurongreyjoy jorahmormont greyworm missandei samwelltarly theongreyjoy varys thehound gameofthrones gots8
That’s it? I thought these episodes were longer # GoT # GameOfThrones # GOTS8 # AryaStark # JonSnow # AegonTargaryen # TyrionLannister # JaimeLannister # Gendry # SansaStark,Neu,0.0,0.0,that it thought these episode were longer got gameofthrones gots8 aryastark jonsnow aegontargaryen tyrionlannister jaimelannister gendry sansastark
I’m scared lol # GoT # GameOfThrones # GOTS8 # AryaStark # JonSnow # AegonTargaryen # TyrionLannister # JaimeLannister # Gendry # SansaStark,Pos,0.8,0.7,i scared lol got gameofthrones gots8 aryastark jonsnow aegontargaryen tyrionlannister jaimelannister gendry sansastark
Do you agree with # TyrionLannister that # DaenerysTargaryen is different than her father # TheMadKing? # GameOfThrones # GoT # GoTS8,Neu,0.0,0.6,do you agree with tyrionlannister that daenerystargaryen is different than her father themadking gameofthrones got gots8
FORESHADOWING: # TyrionLannister is taking the Iron Throne .... # # GOTS8 # GOT # GAMEOFTHRONES # GOTS8E2,Neu,0.0,0.0,foreshadowing tyrionlannister is taking the iron throne gots8 got gameofthrones gots8e2
The Giant of Lannister. https://www.patreon.com/dpillustrations # ASOIAF # GOT # GoTS8 # GameofThrones # GameofThronesSeason8 # TyrionLannister # PatreonRewardspic.twitter.com/TScCQFzWAY,Neu,0.0,1.0,the giant of lannister http www patreon com dpillustrations asoiaf got gots8 gameofthrones gameofthronesseason8 tyrionlannister patreonrewardspic twitter com tsccqfzway
Ready # GameOfThrones # ForTheThrone # GOT # GoTS8 # HBO # Daenerys # TyrionLannister # JonSnow # NightKing,Pos,0.2,0.5,ready gameofthrones forthethrone got gots8 hbo daenerys tyrionlannister jonsnow nightking
For everything that happened in the MASSIVE Season 8 premiere of # GameofThrones,Neu,0.0,1.0,for everything that happened in the massive season 8 premiere of gameofthrones
Sesame Street: Respect is Coming https://youtu.be/l2ppLtHbag4 # GOT # GameofThrones # TyrionLannister # CerseiLannister # Elmo # SesameStreet # GoTS8 # Respect # Tyrion # Cersei,Neu,0.0,0.0,sesame street respect is coming http youtu be l2pplthbag4 got gameofthrones tyrionlannister cerseilannister elmo sesamestreet gots8 respect tyrion cersei
Alguém me fala em que temporada foi esse Ep ae...? # Repost Via Game of Thrones BR # nerd # geek # seriado # gameofthrones # gotseason8 # gotbrasil # got # gots8 # hbo # domingot # cerseilannister # cersei # tyrion # tyrionlannister # itaperuna # paponerdpic.twitter.com/GJiwQcn7Yo,Neg,-0.4,0.4,alguém me fala em que temporada foi esse ep ae repost via game of throne br nerd geek seriado gameofthrones gotseason8 gotbrasil got gots8 hbo domingot cerseilannister cersei tyrion tyrionlannister itaperuna paponerdpic twitter com gjiwqcn7yo
Oh my,Neu,0.0,0.0,oh my
# GameOfThrones # GOT # GoTS8 # ForTheThrone # JonSnow # NightKing # BranStark # AryaStark # SansaStark # Khaleesi # TyrionLannister # DaenerysTargaryen # KingInTheNorth # WhiteWalkers… https://www.instagram.com/visuallords/p/Bwaidwoh0_O/?utm_source=ig_twitter_share&igshid=ydfyk1g0svkf …,Neu,0.0,0.0,gameofthrones got gots8 forthethrone jonsnow nightking branstark aryastark sansastark khaleesi tyrionlannister daenerystargaryen kinginthenorth whitewalkers http www instagram com visuallords bwaidwoh0_o utm_source ig_twitter_share igshid ydfyk1g0svkf
Wondering if the hand of the # Valonqar meets the # NightKing before he meets # CerseiLannister # Cersei # GameOfThrones # GOT # GoTS8 # maggy # casterlyrock # Lannister # JamieLannister # TyrionLannister # kingslayer # queenslayer # tyrion # jamiepic.twitter.com/iRmjyaDjTQ,Neu,0.0,0.0,wondering if the hand of the valonqar meet the nightking before he meet cerseilannister cersei gameofthrones got gots8 maggy casterlyrock lannister jamielannister tyrionlannister kingslayer queenslayer tyrion jamiepic twitter com irmjyadjtq
Winter is Here. Which side are you on? # GameOfThrones # TheMindOfReyRey # GOT # GoTS8 # ForTheThrone # JonSnow # NightKing # BranStark # AryaStark # SansaStark # Khaleesi # TyrionLannister # DaenerysTargaryen # KingInTheNorth # WhiteWalkers # MotherOfDragons # JaimeLannister # WinterIsComingpic.twitter.com/ptTzTOavVJ,Neu,0.0,0.0,winter is here which side are you on gameofthrones themindofreyrey got gots8 forthethrone jonsnow nightking branstark aryastark sansastark khaleesi tyrionlannister daenerystargaryen kinginthenorth whitewalkers motherofdragons jaimelannister winteriscomingpic twitter com pttztoavvj
Winter is Here. Which side are you on? # GameOfThrones # TheMindOfReyRey # GOT # GoTS8 # ForTheThrone # JonSnow # NightKing # BranStark # AryaStark # SansaStark # Khaleesi # TyrionLannister… https://www.instagram.com/p/BwX5bLqA6q6/?utm_source=ig_twitter_share&igshid=1mtlqe82jox23 …,Neu,0.0,0.0,winter is here which side are you on gameofthrones themindofreyrey got gots8 forthethrone jonsnow nightking branstark aryastark sansastark khaleesi tyrionlannister http www instagram com bwx5blqa6q6 utm_source ig_twitter_share igshid 1mtlqe82jox23
* calling all # GameofThrones fans* https://youtu.be/YvnkmV-xk3s check this # corvyx video out!! # GOT # GOT8 # GoTS8 # TheHound # AryaStark # HouseStark # CerseiLannister # Cersei # JaimeLannister # Tyrion # TyrionLannister # Sansa # WinterIsHere # Winterfell # WinterSoldier # NightKing @ HBO,Neu,0.0,0.0,calling all gameofthrones fan http youtu be yvnkmv xk3s check this corvyx video out got got8 gots8 thehound aryastark housestark cerseilannister cersei jaimelannister tyrion tyrionlannister sansa winterishere winterfell wintersoldier nightking hbo
For those who need some badass lines to fuel up their leadership appetite,Neu,0.0,0.0,for those who need some badass line to fuel up their leadership appetite
I think Tyrion might be a targareyan. The dragons were totally cool with him in 6th season,Pos,0.35,0.65,i think tyrion might be targareyan the dragon were totally cool with him in 6th season
Hey GOT fans! Please check out my Spoiler Review for Game of Thrones Season 8 Episode 1! https://bit.ly/2UDwDsE # GameOfThrones # GOT # HBO # TVshow # TV # Season8 # FinalSeason # ForTheThrone # JonSnow # TyrionLannister # GoTS8 # rt # retweet # follow # spoilers # review # geek # BeardsEyeViewpic.twitter.com/uK8hRHs1Gg,Neg,-0.5,0.4,hey got fan please check out my spoiler review for game of throne season 8 episode 1 http bit ly 2udwdse gameofthrones got hbo tvshow tv season8 finalseason forthethrone jonsnow tyrionlannister gots8 rt retweet follow spoiler review geek beardseyeviewpic twitter com uk8hrhs1gg
“Many underestimated you,Pos,0.5,0.5,many underestimated you
Via @ nypl: # amreading # GameOfThrones # GOT # GOTS8 # readinglist # AryaStark # BranStark # SansaStark # DaenerysTargaryen # JonSnow # TyrionLannister # Cersei # Brienne # SamwellTarly # Yara # Theon # readingcommunity # ReadingForPleasure https://www.nypl.org/blog/2019/04/12/only-titles-that-matter-for-thrones-characters?utm_source=twitter.com&utm_medium=referral&utm_campaign=SocialFlow …,Neu,0.0,0.0,via nypl amreading gameofthrones got gots8 readinglist aryastark branstark sansastark daenerystargaryen jonsnow tyrionlannister cersei brienne samwelltarly yara theon readingcommunity readingforpleasure http www nypl org blog 2019 04 12 only title that matter for throne character utm_source twitter com utm_medium referral utm_campaign socialflow
If you like please # retweet and # follow # got # GoTS8 # GameofThrones # GameofThronesSeason8 # targaryen # stark # lannister # peterdinklage # Tyrion # TyrionLannister # imp # theimp # winterfell # Winterishere # WinterisNow # Westeros # WesterosWeeklypic.twitter.com/Pd0XYBRhoq,Neg,-0.2,0.6,if you like please retweet and follow got gots8 gameofthrones gameofthronesseason8 targaryen stark lannister peterdinklage tyrion tyrionlannister imp theimp winterfell winterishere winterisnow westeros westerosweeklypic twitter com pd0xybrhoq
If you like please # retweet and # follow # got # GoTS8 # GameofThrones # GameofThronesSeason8 # targaryen # stark # lannister # peterdinklage # Tyrion # TyrionLannister # imp # theimp # winterfell # Winterishere # WinterisNow # Westeros # WesterosWeeklypic.twitter.com/pC5XHLfaTM,Neg,-0.2,0.6,if you like please retweet and follow got gots8 gameofthrones gameofthronesseason8 targaryen stark lannister peterdinklage tyrion tyrionlannister imp theimp winterfell winterishere winterisnow westeros westerosweeklypic twitter com pc5xhlfatm
Last night after the episode Every. Single. Trend. was about # GameOfThrones all of the characters # GoT trending # ForTheThrone # GoTs8 # BranStark # SansaStark # AryaStark # Daenerys # JaimeLannister # Cersei # JonSnow # Gendry # WinterIsHere # TyrionLannister pic.twitter.com/lqr3fVxPZl,Neg,-0.03571428571428571,0.14047619047619048,last night after the episode every single trend wa about gameofthrones all of the character got trending forthethrone gots8 branstark sansastark aryastark daenerys jaimelannister cersei jonsnow gendry winterishere tyrionlannister pic twitter com lqr3fvxpzl
I just made Tyrion out of boredom,Neu,0.0,0.0,i just made tyrion out of boredom
# TyrionLannister and # Varys my all time faves. I'm rooting for them followed by in no order # AryaStark # TheHound # Greyworm and # BrienneOfTarth # GOT # GoTS8 # GameofThrones https://twitter.com/GameOfThrones/status/1117585830497984514 …,Neu,0.0,0.0,tyrionlannister and varys my all time faves m rooting for them followed by in no order aryastark thehound greyworm and brienneoftarth got gots8 gameofthrones http twitter com gameofthrones status 1117585830497984514
# JuegodeTronos # GameOfThrones # GOT # GoTS8 # GameofThronesSeason8 # SansaStark # TyrionLannister pic.twitter.com/nPu3bdeELl,Neu,0.0,0.0,juegodetronos gameofthrones got gots8 gameofthronesseason8 sansastark tyrionlannister pic twitter com npu3bdeell
who is this Peter Dinklage? Learn about his life,Neu,0.0,0.0,who is this peter dinklage learn about his life
# GameofThrones # JonSnow # HBO # DaenerysTargaryen # aryastark # sansastark # emiliaclarke # winteriscoming # forthethrone # kitharington # stark # targaryen # GoTS8 # GOT # gameofthronesmemes # tyrionlannister # gameofthronesseason # sophieturner # maisiewilliams # khaleesi # gotseasonpic.twitter.com/v8h4aX6PaS,Neg,-0.2,0.6,gameofthrones jonsnow hbo daenerystargaryen aryastark sansastark emiliaclarke winteriscoming forthethrone kitharington stark targaryen gots8 got gameofthronesmemes tyrionlannister gameofthronesseason sophieturner maisiewilliams khaleesi gotseasonpic twitter com v8h4ax6pas
hahahahahah I can't get over this # GameofThrones # GameofThronesSeason8 # GOT # GoTS8 # TyrionLannister # JamieLannisterhttps://twitter.com/Vasan_Bala/status/1117451891108188160 …,Neu,0.0,0.0,hahahahahah can get over this gameofthrones gameofthronesseason8 got gots8 tyrionlannister jamielannisterhttps twitter com vasan_bala status 1117451891108188160
Dan dan da da dan dan da da daaan daaaan da da daaan daaaan da da daaaaaaaan # watching # series # gameofthrones # GoTS8 # GOT # S08E01 # HBO # Daenerys # JonSnow # CerseiLannister # AryaStark # JaimeLannister # TyrionLannister # SansaStark # BranStark # Melisandre # Missandei # NightKingpic.twitter.com/qJwKcTF7RT,Neu,0.0,0.0,dan dan da da dan dan da da daaan daaaan da da daaan daaaan da da daaaaaaaan watching series gameofthrones gots8 got s08e01 hbo daenerys jonsnow cerseilannister aryastark jaimelannister tyrionlannister sansastark branstark melisandre missandei nightkingpic twitter com qjwkctf7rt
- They keep us at a distance,Neu,0.0,0.0,they keep u at distance
