username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,29-04-2019 06:20,3,7,When # Melisandre spoiled the 8x03 & 8x06 episodes of # GameofThrones long time a go... (3x06 - The Climb) # GOT # GoTS8 # ForTheThrone # JonSnow # AegonTargaryen # Daenerys # SansaStark # AryaStark # BranStark # CerseiLannister # NightKing # WhiteWalkerspic.twitter.com/EbxtBRLjCD,,,# # # # # # # # # # # # # #,1.12281E+18,https://twitter.com/NK_White_Walker/status/1122807894586613760
,29-04-2019 05:00,1,5,Quero ver responder essa! Créditos na imagem - # Repost Via GOT Brasil # nerd # geek # séries # seriado # meme # gameofthrones # GoT2019 # gotseason8 # got # gots8 # hbo # domingot # domingo # abril # aryastark # arya # reidanoite # cerseilannister # cersei # itaperuna # paponerdpic.twitter.com/5W3HLonU0O,,,# # # # # # # # # # # # # # # # # # # # # #,1.12279E+18,https://twitter.com/paponerdoficial/status/1122787740477808640
,29-04-2019 03:00,1,2,Confira o trailer do próximo episódio! ( HBO - Divulgação) - # Repost Via GOT Brasil # nerd # geek # séries # seriado # meme # gameofthrones # GoT2019 # gotseason8 # got # gots8 # hbo # domingot # domingo # abril # aryastark # arya # cerseilannister # cersei # itaperuna # paponerdpic.twitter.com/55mjmWKMuz,,,# # # # # # # # # # # # # # # # # # # # #,1.12276E+18,https://twitter.com/paponerdoficial/status/1122757578944077825
,29-04-2019 01:22,0,1,# NotToday # GameofThrones # GOT # GOTS8 # AryaStark # NightKing # Brienne # JaimeLannister # Sansa # JonSnow # DaenerysTargaryen # JorahMormont # Jorah # Theon # TheonGreyjoy # Khaleesi # CerseiLannister # Melisandre # RedWoman,,,# # # # # # # # # # # # # # # # # # #,1.12273E+18,https://twitter.com/patatadesillon/status/1122732786433921024
,28-04-2019 22:58,0,0,Quando a # CerseiLannister falou a frase: quando você joga o Jogo dos Tronos,,,,,
,28-04-2019 22:51,0,0,Vamos pular para o próximo domingo,,,,,
,28-04-2019 20:59,0,0,¿Quién morirá y quién se salvará? @ GameOfThrones # GameOfThrones # ForTheThrone # BattleOfWinterfell # TyrionLannister # JonSnow # DaenerysTargaryen # AryaStark # CerseiLannister # JaimeLannister # BrienneOfTarth # SansaStark # GoT # GoTS8 # Pictoline http://instagram.com/p/Bw0fKuPBDwc/,,@,# # # # # # # # # # # # # #,1.12267E+18,https://twitter.com/cerati9/status/1122666604041519104
,28-04-2019 18:34,0,0,i think our prediction number 7 could be proven right tonight: http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly # crypts,,,# # # # # # # # # # # # # # #,1.12263E+18,https://twitter.com/emmasditto/status/1122630290575376384
,28-04-2019 11:32,1,0,# GoT| # GoTs8| # GameOfThrones # Daenerys| # JonSnow| # CerseiLannister| # AryaStark| # JaimeLannister| # TyrionLannister| # SansaStark| # BranStark| # BrienneOfTarth| # DavosSeaworth| # EuronGreyjoy| # JorahMormont| # Greyworm| # Melisandre| # Missandei| # SamwellTarly| # TheonGreyjou| # Varys| # TheHound| # NightKing,,,# # # # # # # # # # # # # # # # # # # # # # #,1.12252E+18,https://twitter.com/Mr_Westmoore/status/1122524001543311362
,27-04-2019 23:42,0,2,Resumo do Ep03 da Season08 de # GameOfThrones Créditos na imagem - # Repost Via GOT Brasil # nerd # GoT2019 # gotseason8 # gotbrasil # got # gots8 # hbo # domingot # domingo # abril # cerseilannister # cersei # winterfell # itaperuna # paponerdpic.twitter.com/HACXvQRncd,,,# # # # # # # # # # # # # # # # #,1.12235E+18,https://twitter.com/paponerdoficial/status/1122345386461532161
,25-04-2019 13:49,0,0,# GameofThrones # ForTheThrone # GOTS8 # GOT quien se quedará con el trono? # CerseiLannister # TyrionLannister # NightKing # JonSnow # DaenerysTargaryen ? Otro? La gran batalla de # Winterfell se aproxima!pic.twitter.com/BtrSQecbYJ,,,# # # # # # # # # #,1.12147E+18,https://twitter.com/ShadowsMex/status/1121471349669683201
,25-04-2019 11:58,3,11,Un Lannistertl siempre paga sus deudas... con cacao # GoT # GoTS8 # lannister # forthethrone # JuegoDeTronos # GameofThrones # CerseiLannister # JaimeLannister # TyrionLannister # HechoEn # mexico # cdmx # mx # códice # aztecapic.twitter.com/hh18iNHNYL,,,# # # # # # # # # # # # # # #,1.12144E+18,https://twitter.com/Killer_Quake/status/1121443347204382721
,24-04-2019 18:14,0,0,# JonSnow # Cersei # CerseiLannister # GameofThrones # DaenerysTargaryen # Daenerys # GOTS8 # GOT # Jonerys,,,# # # # # # # # #,1.12118E+18,https://twitter.com/ohsnapitsLacey/status/1121175620388630528
,24-04-2019 14:19,0,0,Who do you think will end up on the Iron Throne? Will anyone even be alive to fight for it? # GameofThrones # IronThrone # GOT # GOTS8 # NightKing # CerseiLannister # JonSnow,,,# # # # # # #,1.12112E+18,https://twitter.com/TheGeekBeacon/status/1121116372656848904
,24-04-2019 11:38,0,0,RDV Hebdo # GameofThrones avec notre critique de # GoTS8 Episode 2 : ' # JaimeLannister est arrivé à # Winterfell. Seul. L’armée promise par # CerseiLannister afin de combattre la menace du Nord était une ruse…' # MaXoERama # GoT @ OCSTV http://www.maxoe.com/rama/culture-articles/critiques-tele/game-of-thrones-saison-8-episode-2/ …,,@,# # # # # # #,1.12108E+18,https://twitter.com/MaXoE/status/1121075826441641984
,23-04-2019 22:19,1,0,Who is likely to survive the Night King’s Army? # GameofThrones # GOT @ HBO # GOTS8 # DaenerysTargaryen # JonSnow # NightKing # CerseiLannister,,@,# # # # # # #,1.12087E+18,https://twitter.com/BHsince90/status/1120874923948486656
,23-04-2019 19:40,0,2,Why would # JonSnow meet # Cersei ? # CerseiLannister can anyone help me understand?I am really anxious! # GameofThrones # DaenerysTargaryen # Daenerys # GOTS8 # GOT # Joneryspic.twitter.com/TZ0u8DwLjP,,,# # # # # # # # #,1.12083E+18,https://twitter.com/ehfo0/status/1120834797008510976
,23-04-2019 19:39,0,1,Why would # JonSnow meet # Cersei ? # CerseiLannister can anyone help me understand?I am really anxious! # GameofThrones # DaenerysTargaryen # Daenerys # GOTS8 # GOT # Joneryspic.twitter.com/G0ZPtJwO9C,,,# # # # # # # # #,1.12083E+18,https://twitter.com/ehfo0/status/1120834615575547904
,23-04-2019 19:37,0,0,Why would # JonSnow meet # Cersei ? # CerseiLannister can anyone help me understand?I am really anxious! # GameofThrones # DaenerysTargaryen # Daenerys # GOTS8 # GOT # Joneryspic.twitter.com/vCSdp2hWGy,,,# # # # # # # # #,1.12083E+18,https://twitter.com/ehfo0/status/1120834217116565504
,23-04-2019 19:36,0,0,Why would # JonSnow meet # Cersei ? # CerseiLannister can anyone help me understand?I am really anxious! # GameofThrones # DaenerysTargaryen # Daenerys # GOTS8 # GOT # Jonerys,,,# # # # # # # # #,1.12083E+18,https://twitter.com/ehfo0/status/1120833741209899008
,23-04-2019 13:49,0,1,http://bit.ly/2G3nKhP skip to 19:31 for what i predict is gonna happen! I CANT WAIT! # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly # crypts,,,# # # # # # # # # # # # # # #,1.12075E+18,https://twitter.com/emmasditto/status/1120746639105433600
,23-04-2019 07:12,0,0,OK so the crypts were mentioned a LOT... i think prediction number 7 could be right: http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansa # theon # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly # crypts,,,# # # # # # # # # # # # # # #,1.12065E+18,https://twitter.com/emmasditto/status/1120646604267163649
,22-04-2019 19:00,0,0,OK so the crypts were mentioned a LOT tn ... i think our prediction number 7 could be right: http://bit.ly/2G3nKhP # gameofthrones # gots8 # got # forthethrone # Daenerys # jonsnow # sansastark # tyrionlannister # thenightking # CerseiLannister # aryastark # branstark # samwelltarly,,,# # # # # # # # # # # # #,1.12046E+18,https://twitter.com/emmasditto/status/1120462345904558080
,22-04-2019 16:41,0,2,J'invite @ MythraPneuma # Daenerys # JonSnow # CerseiLannister # AryaStark # JaimeLannister # TyrionLannister # SansaStark # BranStark # BrienneOfTarth # GameOfThrones # ForTheThrone # OCSGOT # GoTS8 # GoT,,@,# # # # # # # # # # # # # #,1.12043E+18,https://twitter.com/__Tara___Clay__/status/1120427372350791680
,22-04-2019 08:54,0,2,How do you guys think # JaimeLannister will die? Saving # Brienne ? Saving # Daenerys ? Saving # JonSnow ? Or killed by # CerseiLannister via # bronn or # TheMountain ? # GameofThrones # GOTS8 # GOT # GameofThronesSeason8 # ForTheThrone,,,# # # # # # # # # # # #,1.12031E+18,https://twitter.com/EvilPodrick/status/1120309940483252224
,22-04-2019 00:34,0,0,I would say that Jamie holds affection for Brienne like a sister. However as we all know as this show goes,,,,,
,20-04-2019 20:05,0,0,Sesame Street: Respect is Coming https://youtu.be/l2ppLtHbag4 # GOT # GameofThrones # TyrionLannister # CerseiLannister # Elmo # SesameStreet # GoTS8 # Respect # Tyrion # Cersei,,,# # # # # # # # # #,1.11975E+18,https://twitter.com/stevaldo18/status/1119754020221083648
,20-04-2019 14:02,0,0,Alguém me fala em que temporada foi esse Ep ae...? # Repost Via Game of Thrones BR # nerd # geek # seriado # gameofthrones # gotseason8 # gotbrasil # got # gots8 # hbo # domingot # cerseilannister # cersei # tyrion # tyrionlannister # itaperuna # paponerdpic.twitter.com/GJiwQcn7Yo,,,# # # # # # # # # # # # # # # # #,1.11966E+18,https://twitter.com/paponerdoficial/status/1119662569646587904
,19-04-2019 14:47,1,6,# GoT # GoTS8 # CerseiLannister # Cersei # GameofThrones # HBO # Winterfell # nazaretedesco # nazare # nazareconfusa # senhoradodestino # globo # redeglobo # novela,,,# # # # # # # # # # # # # #,1.11931E+18,https://twitter.com/twiniebirds/status/1119311602879086592
,19-04-2019 10:59,0,0,# Cersei You want a Whore,,,,,
,18-04-2019 18:25,0,0,Hey @ GameOfThrones check out my @ newsthump article,,,,,
,18-04-2019 12:45,0,0,Wondering if the hand of the # Valonqar meets the # NightKing before he meets # CerseiLannister # Cersei # GameOfThrones # GOT # GoTS8 # maggy # casterlyrock # Lannister # JamieLannister # TyrionLannister # kingslayer # queenslayer # tyrion # jamiepic.twitter.com/iRmjyaDjTQ,,,# # # # # # # # # # # # # # # #,1.11892E+18,https://twitter.com/charles_leroy/status/1118918411541786624
,17-04-2019 19:38,0,39,E o melhor prêmio de fantasia de casal vai para: Sophie Turner e seu namorado de elefante e Cersei Lannister - a nova fixação dos fãs de Game of Thrones Melhores pessoas!! • # sophieturner # got # gott8 # gots8 # gameofthrones # joejonas # cerseilannister http://bit.ly/2GsSo5q pic.twitter.com/arCxeYKjCX,,,# # # # # # #,1.11866E+18,https://twitter.com/CoxinhaNerd/status/1118660133268140034
,17-04-2019 09:49,0,0,Cersei Lannister's Weird 'Obsession' With Elephants - @ Mayawati can help her out . # cerseilannister # cerseilannister # elephants # cerseielephant # help from # India # GOT # GOTs8 # GameOfThrones pic.twitter.com/bB4pYKsBKW,,@,# # # # # # # # #,1.11851E+18,https://twitter.com/theMatchbox_Co/status/1118511715535089664
,17-04-2019 04:57,1,2,# GoTSpoilers # GameofThrones is back and I'm doing a mini comic series of # inked # illustrations for each new # GoTS8 episode. Enjoyed the nostalgic reunions of # GotS8E1 with # Winterfell to head buts! # BranStark # GOT # GOTdrawings # Theon # CerseiLannister # JaimeLannister # yaragreyjoypic.twitter.com/gu8vi19BsK,,,# # # # # # # # # # # # # #,1.11844E+18,https://twitter.com/PercivalLottie/status/1118438367358853120
,17-04-2019 03:31,0,0,All girls with bio 'here only for friendship',,,,,
,17-04-2019 03:20,0,1,* calling all # GameofThrones fans* https://youtu.be/YvnkmV-xk3s check this # corvyx video out!! # GOT # GOT8 # GoTS8 # TheHound # AryaStark # HouseStark # CerseiLannister # Cersei # JaimeLannister # Tyrion # TyrionLannister # Sansa # WinterIsHere # Winterfell # WinterSoldier # NightKing @ HBO,,@,# # # # # # # # # # # # # # # # # #,1.11841E+18,https://twitter.com/Cardona4Miss/status/1118413915547893761
,16-04-2019 13:28,0,0,Show me the lie.... Keep that same energy while posting the quote lmao # cerseilannister # stillwantsherelephants # GameofThrones # GOT # gots8 # FortheThrone https://www.instagram.com/p/BwUyZr7B7_s/?utm_source=ig_twitter_share&igshid=19djqogn4dnn5 …,,,# # # # # #,1.1182E+18,https://twitter.com/logicpromodc/status/1118204519618244608
,16-04-2019 08:12,0,0,Who else has watched the 1st episode of # GOT season 8 more than once? # GameofThrones # GOT8 # ForTheThrone # JonSnow # CerseiLannister # GoTS8,,,# # # # # # #,1.11812E+18,https://twitter.com/LuckyChild09/status/1118124933379428352
,16-04-2019 00:29,0,1,Ya dijeron que “Del incendio en # NotreDameCathedral ,,,,,
,15-04-2019 22:47,0,2,# GOT # GameofThrones # GoTS8 # CerseiLannister # Qyburn # WhiteWalkers Qyburn (most genius Maester ever) studied that walker they brought there and is making more! All the dead soldiers from the # Khaleesi battles under her control! https://twitter.com/skydether/status/1117981272029171712 …,,,# # # # # # #,1.11798E+18,https://twitter.com/skydether/status/1117982730636148736
,15-04-2019 22:26,0,0,Y si # CerseiLannister queria elefantes porque esta armando un ejercito de muertos como La Montaña? # GOTVIII # GameofThrones # GameofThronesSeason8 # GOT # GoTS8,,,# # # # # #,1.11798E+18,https://twitter.com/leov4/status/1117977486086873090
,15-04-2019 17:28,0,0,God I love Cersei # gameofthrones # GOT # GoTS8 # CerseiLannister,,,# # # #,1.1179E+18,https://twitter.com/elainejones_1/status/1117902517982023682
,15-04-2019 14:24,0,0,Check out our # GameofThrones # fanreaction @ YouTube video https://youtu.be/Sc279s0_9Bk such a great episode! # GOT # GoTS8 # GameofThronesSeason8 @ HBO @ Skybound # SansaStark # SamwellTarly # JonSnow # AryaStark # brandonstark # DaenerysTargaryen # Tyrion # CerseiLannister,,@ @ @,# # # # # # # # # # # # #,1.11786E+18,https://twitter.com/jeanniesdishes/status/1117856258587910144
,15-04-2019 13:22,3,15,Right now on # GameOfThrones # GotS8 # dragons # Elephants # CerseiLannister # Cersei # GOT @ GameOfThrones @ Queen_Cersei @GoTSeasonspic.twitter.com/TIIvdVbKQW,,@ @ @GoTSeasonspic,# # # # # # #,1.11784E+18,https://twitter.com/dharmawick/status/1117840586709590016
,15-04-2019 13:19,1,1,Bran be like Hello sisterfucker # GameofThrones # GoT # GoTS8 # GOT8 # GotS8E1 # JamieLannister # BranStark # JonSnow # Daenerys # SansaStark # Sansa # AryaStark # Cersei # CerseiLannister # TheNightKing # Tyrion # Winterfell # kingslandingpic.twitter.com/0hazGH2TCq,,,# # # # # # # # # # # # # # # # # #,1.11784E+18,https://twitter.com/JordanKumarhere/status/1117839934159634434
,15-04-2019 12:57,0,0,You want a whore,,,,,
,15-04-2019 10:26,2,4,Por eso quería los elefantes!! # CerseiLannister # GameOfThrones # JuegodeTronos # GOT # GoTS8 pic.twitter.com/lUZuqUIqYc,,,# # # # #,1.1178E+18,https://twitter.com/tuky_gi/status/1117796376962793473
,15-04-2019 08:56,0,1,no se ustedes pero acá en la oficina nadie pudo dormir después de # GameofThrones # Got # GoTS8 # NoSpoilers # chile # buenosdias # santiago # felizlunez # bienvenidos13 # CerseiLannister pic.twitter.com/MwvUOD0cAD,,,# # # # # # # # # #,1.11777E+18,https://twitter.com/StudyToursChile/status/1117773674877263873
,15-04-2019 08:54,0,0,who is this Lena Headey? Learn about her life,,,,,
,15-04-2019 07:25,0,3,Et si vous achetiez un petit panier # antigaspi d’ # invendus à prix mini à déguster devant le tant attendu épisode S8E1 de # GameOfThrones ? Ça se passe sur notre appli par ici: http://antigaspi.wearephenix.com # GoT # GOT8 # GoTS8 # GameOfThrones8 # CerseiLannister # Cerseipic.twitter.com/JZpFayxZRU,,,# # # # # # # # #,1.11775E+18,https://twitter.com/phenixfr/status/1117750666779344896
,15-04-2019 07:17,0,0,Miedo me da andar por Twitter por posibles spoilers de # JuegodeTronos. Y hoy me espera un día muuuuuy largo y con muchas horas muertas... # GoT # GameofThrones # GameofThronesSeason8 # GoTS8 # ForTheThrone # CerseiLannister,,,# # # # # # #,1.11775E+18,https://twitter.com/Amanda91G/status/1117748726024540160
,15-04-2019 07:02,0,0,When the zoo has no elephants... # CerseiLannister # elephant # Elephants # Cersei # GameofThrones # GOT # GoTS8 # GOT8 # gotseason8 # season8 # Season8Episode1pic.twitter.com/9sk3RVuXU0,,,# # # # # # # # # # #,1.11775E+18,https://twitter.com/CBlancmange/status/1117745028204515334
,15-04-2019 06:53,0,8,# GAMEOFTHRONES The final season is here # JuegodeTronos,,,,,
,15-04-2019 06:28,0,1,Cersei est tellement machiavélique qu'elle serait capable de négocier avec le roi de la nuit pour devenir la reine de la nuit @ GameOfThrones # GameofThrones # GameofThronesSeason8 # got # GoTS8 # CerseiLannister,,@,# # # # #,1.11774E+18,https://twitter.com/Bereriri/status/1117736382531821571
,15-04-2019 05:48,0,0,# JuegodeTronos # GameOfThrones # GOT # GoTS8 # GameofThronesSeason8 # CerseiLannister Game of thrones pic.twitter.com/y8fDuwRr13,,,# # # # # #,1.11773E+18,https://twitter.com/TVresidence/status/1117726292256985089
,15-04-2019 05:33,0,0,¿ Donde estas mis elefantes? # CerseiLannister # GameofThrones # JuegodeTronos # forthethrone # GOT # gots8 pic.twitter.com/T1WDdsTETb,,,# # # # # #,1.11772E+18,https://twitter.com/Ali_WanKenobi/status/1117722688330588162
,15-04-2019 05:28,0,0,Anteprima della mia recensione: L'inverno è arrivato... e il fan service è servito! # GameofThrones # GoTS8 # CerseiLannister # JamieLannister # GOT8 # got pic.twitter.com/zD1aL8UvhS,,,# # # # # #,1.11772E+18,https://twitter.com/tronodispine/status/1117721472406097920
,15-04-2019 05:10,0,0,Game of Thrones has shown how # destructive a # woman can be if provoked! What do you Think? # IndiaBriefs # GameofThrones # GOTS8 # GOT # CerseiLannister # emiliaclarke # DaenerysTargaryen # EllariaSand,,,# # # # # # # # # #,1.11772E+18,https://twitter.com/indiabriefs/status/1117716720439967745
,15-04-2019 03:56,0,0,We as a whole love resilient ladies,,,,,
,15-04-2019 03:53,0,0,Happy game of thrones day! # GOT # GOT8 # GoTS8 # GameOfThrones # BranStark # CerseiLannister # BrienneOfTarth,,,# # # # # # #,1.1177E+18,https://twitter.com/KhalilKhanKing/status/1117697353073352704
,15-04-2019 03:51,0,0,# WTF happened on # GameOfThrones??? # SansaStark and # AryaStark lost most of their beauty. So that sucks. At least # Arya is still cute. # CerseiLannister and # DaenerysTargaryen are still beautiful. (probably much makeup) # GoT # GoT8 # GoTs8 # GameOfThronesSeason8 # Cersei # Daenerys,,,# # # # # # # # # # # # #,1.1177E+18,https://twitter.com/PopeyeBarrnumb/status/1117697060227043328
,15-04-2019 03:14,0,1,https://ponkahogaya.com/2019/04/15/game-of-thrones-s8e1-review-winterfell-is-a-return-to-greatness/ … Read the complete review of the # GamesOfThrones s08e01. # Daenerys # GameofThrones # Bran # JaimeLannister # Jamie # Arya # Sansa # Dany # DustStorm # GameofThrones online # Tabu # CerseiLannister # Cersei # SamwellTarly # jhonsnow # MondayMotivation # GoTS8 # GOT8 # GOT,,,# # # # # # # # # # # # # # # # # # # #,1.11769E+18,https://twitter.com/ponkahogaya/status/1117687614792970240
,15-04-2019 02:42,1,1,For the night is long and full of spoilers! Anyone stay up to watch # GameOfThrones last night? @ ryanparish got up extra early to catch it before work # goTS8 # GameofThronesSeason8 # ForTheThrone # JonSnow # BranStark # AryaStark # CerseiLannister # DaenerysTargaryen # WinterIsHere # GOT pic.twitter.com/m76uUljNnp,,@,# # # # # # # # # # #,1.11768E+18,https://twitter.com/GeekyBrummie/status/1117679607468232704
,15-04-2019 01:51,0,1,Dan dan da da dan dan da da daaan daaaan da da daaan daaaan da da daaaaaaaan # watching # series # gameofthrones # GoTS8 # GOT # S08E01 # HBO # Daenerys # JonSnow # CerseiLannister # AryaStark # JaimeLannister # TyrionLannister # SansaStark # BranStark # Melisandre # Missandei # NightKingpic.twitter.com/qJwKcTF7RT,,,# # # # # # # # # # # # # # # # # #,1.11767E+18,https://twitter.com/bay_ferhat/status/1117666628441972736
,15-04-2019 01:29,0,0,I just found a spiral sigil pin on eBay https://www.ebay.com/itm/223482498779 … # Gameofthrones # Spiral # WhiteWalkers # Spirals # BranStark # Bran # SansaStark # Sansa # JonSnow # AryaStark # Arya # DemThrones # Dany # DaenerysTargaryen # Daenarys # CerseiLannister # Cersei # JamieLannister # GoTS8 # GOT pic.twitter.com/UVl0dB8rpP,,,# # # # # # # # # # # # # # # # # # # #,1.11766E+18,https://twitter.com/shtooky/status/1117661300606238720
,15-04-2019 00:39,8,10,# GameofThrones # GOT # ForTheThrone # GoTS8 # CerseiLannister - Yo quería esos elefanteeeeessssmmm! pic.twitter.com/xzbaDf6CRG,,,# # # # #,1.11765E+18,https://twitter.com/MetaBlond/status/1117648614594052096
,15-04-2019 00:36,3,4,- El elefante que quería # CerseiLannister - El que le dio # EuronGreyjoy # gameofthrones # GoT # GoTS8 pic.twitter.com/rdtLUlfbw1,,,# # # # #,1.11765E+18,https://twitter.com/MrVoda/status/1117647791587643392
,15-04-2019 00:31,9,22,Askip Jon Snow il sera comme sa quand il va apprendre que c'est Jaime qui as poussé Bran # gameofthrones # GoTs8 # GameofThronesSeason8 # GoT # GoT8 # JonSnow # BranStark # JaimeLannister # CerseiLannister pic.twitter.com/UTUGM75I80,,,# # # # # # # # #,1.11765E+18,https://twitter.com/TarikDu76/status/1117646661050929152
,15-04-2019 00:13,0,1,Siiiiii jejejejeje palabras y hashtag como: # GameOfThrones # GOT # GoTS8 # DaenerysTargaryen # JonSnow # CerseiLannister # SansaStark # AryaStark # BranStark # TheNightKing,,,# # # # # # # # # #,1.11764E+18,https://twitter.com/ChesterCortez/status/1117642011987849216
,15-04-2019 00:11,0,0,Que # CerseiLannister llegue volando sobre # Dumbo # GameofThrones # GoTS8 # GoT,,,# # # # #,1.11764E+18,https://twitter.com/cristalice/status/1117641687289880576
,14-04-2019 23:55,0,0,# GameofThrones # JonSNOW # DaenerysTARGARYEN # SansaSTARK # AryaSTARK # BranSTARK # CerseiLANNISTER # ReapersGaming # JaimeLANNISTER # TyrionLANNISTER # NightKing # GOT # GOTS8 # AegonTargaryen # TheonGreyjoy # ForTheThrone # EuronGreyjoy,,,# # # # # # # # # # # # # # # # #,1.11764E+18,https://twitter.com/kaiserito14/status/1117637615790981120
,14-04-2019 23:55,0,0,# GameofThrones # JonSNOW # DaenerysTARGARYEN # SansaSTARK # AryaSTARK # BranSTARK # CerseiLANNISTER # ReapersGaming # JaimeLANNISTER # TyrionLANNISTER # NightKing # GOT # GOTS8 # AegonTargaryen # TheonGreyjoy # ForTheThrone # EuronGreyjoy,,,# # # # # # # # # # # # # # # # #,1.11764E+18,https://twitter.com/ElMagoVeigar/status/1117637588536442881
,14-04-2019 23:24,0,0,# got # GameOfThrones # CerseiLannister # EuronGreyjoy # GoTS8 pic.twitter.com/Sbg4VS3NkY,,,# # # # #,1.11763E+18,https://twitter.com/RobiBu/status/1117629724963082240
,14-04-2019 23:14,0,0,EVERYBODY STILL FIGHTING AND YET THE NK JUST FOCUSSED ON HIS TALENTS # GameOfThrones # got # NightKing # ForTheThrone # GOTS8 # CerseiLannister # JonSnow # SansaStark # TyrionLannister # AryaStark # Daenerys # EuronGreyjoy # TheonGreyjoy # TheHoundpic.twitter.com/0t7HxmkgpV,,,# # # # # # # # # # # # # #,1.11763E+18,https://twitter.com/dannyboywalsh87/status/1117627201829122049
,14-04-2019 22:58,1,2,8x01 @ GameOfThrones ¡Increíble! # GameofThrones # GameofThronesSeason8 # GoT # GoTS8 # JonSnow # CerseiLannister # Daenerys # TyrionLannisterpic.twitter.com/Gf6FFm1dYn,,@,# # # # # # # #,1.11762E+18,https://twitter.com/Juankyy/status/1117623270067572737
,14-04-2019 22:58,0,0,En resumen!!! # ReapersGaming # GameofThrones # JonSNOW # DaenerysTARGARYEN # SansaSTARK # AryaSTARK # BranSTARK # CerseiLANNISTER # JaimeLANNISTER # TyrionLANNISTER # NightKing # GOT # GOTS8 # AegonTargaryen,,,# # # # # # # # # # # # # #,1.11762E+18,https://twitter.com/ElMagoVeigar/status/1117623084608118784
,14-04-2019 22:57,0,1,En resumen!!! # ReapersGaming # GameofThrones # JonSNOW # DaenerysTARGARYEN # SansaSTARK # AryaSTARK # BranSTARK # CerseiLANNISTER # JaimeLANNISTER # TyrionLANNISTER # NightKing # GOT # GOTS8 # AegonTargaryen,,,# # # # # # # # # # # # # #,1.11762E+18,https://twitter.com/kaiserito14/status/1117623070599065601
